query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
23d8c94c-2846-405f-8fb9-7645aced1068,RBSc36,100.000,31,0,0,1360,1390,1,31,4.77e-13,58.4
aca074a1-707f-4219-8bea-956cb4e5bb91,RBSc44,100.000,30,0,0,343,372,30,1,2.55e-12,56.5
81bc4383-7345-46a1-8639-446ea5043809,RBSc36,100.000,31,0,0,2077,2107,31,1,8.85e-13,58.4
fcd1a534-7b81-40e7-b661-a3e583c3ec86,RBSc36,100.000,31,0,0,792,822,31,1,2.77e-13,58.4
4e6a2b37-3ea1-4918-80ba-908f5d68e856,RBSc36,100.000,31,0,0,2041,2071,1,31,7.09e-13,58.4
1af832d1-c638-4788-98f0-ee95ecbcb02c,RBSc36,100.000,31,0,0,1692,1722,31,1,7.01e-13,58.4
2adfb864-994d-45c8-8916-eb4c5c76757c,RBSc44,100.000,30,0,0,193,222,1,30,1.61e-12,56.5
294ff283-f6c3-40b6-a47b-a60fed539017,RBSc36,100.000,31,0,0,1358,1388,31,1,1.69e-12,58.4
01fab08d-c441-4a41-81c7-73b2610238a8,RBSc44,100.000,30,0,0,267,296,30,1,3.10e-12,56.5
5c9d81c6-b943-4933-94f3-8ff015c74838,RBSc36,100.000,31,0,0,302,332,1,31,1.09e-12,58.4
5c9d81c6-b943-4933-94f3-8ff015c74838,RBSc36,100.000,31,0,0,2969,2999,1,31,1.09e-12,58.4
76adb8d2-4747-4ec4-861f-26b66ef877a7,RBSc36,100.000,31,0,0,3291,3321,31,1,1.09e-12,58.4
76adb8d2-4747-4ec4-861f-26b66ef877a7,RBSc36,100.000,31,0,0,615,645,31,1,1.09e-12,58.4
dca43d72-aa6b-42f1-8080-1c9faf5c977b,RBSc36,100.000,31,0,0,1018,1048,31,1,5.38e-13,58.4
a6fdf72f-b90a-46a7-8ef7-a3d52fe4ed70,RBSc36,100.000,31,0,0,206,236,1,31,9.47e-13,58.4
e9637fa1-644b-4f23-993c-e9e51a825df1,RBSc36,100.000,31,0,0,1983,2013,31,1,7.04e-13,58.4
14f0b109-c8a5-434f-b905-32238f53fc5c,RBSc36,100.000,31,0,0,153,183,1,31,1.17e-12,58.4
af45c621-84bd-4806-b46f-ebdb6d606afe,RBSc36,100.000,31,0,0,715,745,31,1,3.65e-13,58.4
c2442546-714b-4e98-8852-c86095ce6ac2,RBSc44,100.000,30,0,0,468,497,1,30,1.09e-12,56.5
bf737057-0dff-43de-a2cb-48e7efb61638,RBSc36,100.000,31,0,0,1531,1561,1,31,6.93e-13,58.4
35bf5ec6-7d11-44aa-872b-d33947cda8b4,RBSc36,100.000,31,0,0,21,51,1,31,2.62e-13,58.4
d1aaf4f6-3fe5-4c9b-a954-ec376239c9e7,RBSc36,100.000,31,0,0,315,345,1,31,3.03e-13,58.4
d30a6ad1-4afc-4c48-b77c-023060dd9cc0,RBSc36,100.000,31,0,0,528,558,1,31,1.91e-13,58.4
9a1667fb-7656-4b47-a55a-b9df7020e54e,RBSc36,100.000,31,0,0,2116,2146,31,1,7.90e-13,58.4
7f90edca-0d73-426e-ae76-4cdfdad2eeb1,RBSc36,100.000,31,0,0,1080,1110,31,1,5.96e-13,58.4
4738ecc5-c8c8-4be5-b747-a94be912628c,RBSc13,100.000,31,0,0,1153,1183,1,31,1.70e-12,58.4
a4b89dac-99ed-44ba-9b32-77d783a75954,RBSc58,100.000,31,0,0,2871,2901,31,1,1.69e-12,58.4
a4b89dac-99ed-44ba-9b32-77d783a75954,RBSc36,100.000,31,0,0,5547,5577,31,1,1.69e-12,58.4
c4765501-0991-46b1-9fe4-33b9e6ed1966,RBSc36,100.000,31,0,0,1304,1334,1,31,5.50e-13,58.4
0811c145-a63b-488b-b596-9caedc1bcd53,RBSc36,100.000,31,0,0,4042,4072,1,31,1.67e-12,58.4
fe9bbc3a-1941-4290-b87a-7e0a93669e78,RBSc36,100.000,31,0,0,24,54,1,31,3.71e-13,58.4
bd12f57e-0068-4727-be39-1104d115c152,RBSc13,100.000,31,0,0,3024,3054,1,31,1.11e-12,58.4
bd12f57e-0068-4727-be39-1104d115c152,RBSc36,100.000,31,0,0,354,384,1,31,1.11e-12,58.4
11830c65-83ae-4851-9efd-4223e249b484,RBSc36,100.000,31,0,0,770,800,1,31,7.06e-13,58.4
b4e31829-4200-4100-bd7e-637ded81357a,RBSc58,100.000,31,0,0,3811,3841,1,31,1.22e-12,58.4
b4e31829-4200-4100-bd7e-637ded81357a,RBSc36,100.000,31,0,0,1142,1172,1,31,1.22e-12,58.4
04a65bd3-fdff-464f-8416-a4400aea3eaf,RBSc36,100.000,31,0,0,1011,1041,1,31,7.10e-13,58.4
0aeb486e-dec2-435e-a7cf-7e4fd24532fb,RBSc58,100.000,31,0,0,177,207,31,1,1.42e-13,58.4
5f2e8b6c-7cce-4588-bc5b-5b8c461a966c,RBSc36,100.000,31,0,0,196,226,31,1,3.90e-13,58.4
422a0746-1108-4e1f-84dc-977d5142cbda,RBSc36,100.000,31,0,0,145,175,31,1,1.16e-12,58.4
2c5bcd0f-90db-4cc7-8703-a3c8698fcd57,RBSc36,100.000,31,0,0,1068,1098,1,31,5.68e-13,58.4
f4934385-76ab-4570-8887-dbc19b7991ff,RBSc42,100.000,31,0,0,1808,1838,31,1,1.70e-12,58.4
e3929e35-b121-4892-8d90-ea0f271121bd,RBSc36,100.000,31,0,0,687,717,1,31,1.62e-12,58.4
22cc7045-3790-4e98-9a52-446057a911f9,RBSc36,100.000,31,0,0,3053,3083,31,1,1.69e-12,58.4
22cc7045-3790-4e98-9a52-446057a911f9,RBSc36,100.000,31,0,0,143,173,31,1,1.69e-12,58.4
7436244b-2d48-4527-9922-dbd1b5c6c23a,RBSc44,100.000,30,0,0,231,260,30,1,1.09e-12,56.5
29b89ecd-8301-417b-9615-3a298e9143ed,RBSc44,100.000,30,0,0,673,702,1,30,1.09e-12,56.5
b8e32389-4b87-492a-97d4-cf5dd05aacc6,RBSc13,100.000,31,0,0,471,501,31,1,3.07e-13,58.4
4545ac11-128c-4d2e-a424-f973bb68dfbc,RBSc36,100.000,31,0,0,1646,1676,1,31,1.70e-12,58.4
4545ac11-128c-4d2e-a424-f973bb68dfbc,RBSc36,100.000,31,0,0,4324,4354,1,31,1.70e-12,58.4
88759204-d9f9-4d23-b064-70f65ffc5b4b,RBSc44,100.000,30,0,0,275,304,30,1,4.79e-13,56.5
3a21c5e3-b957-475d-a9fd-1fa74492c44c,RBSc36,100.000,31,0,0,2324,2354,31,1,1.69e-12,58.4
d339a82c-a7ba-49f9-9ba9-a2559ab243b9,RBSc36,100.000,31,0,0,3271,3301,31,1,1.69e-12,58.4
767c5d67-c83c-474b-8db3-bf438dc557c2,RBSc36,100.000,28,0,0,692,719,4,31,3.30e-11,52.8
8db7d423-e2e1-4293-a10f-cc2e905d344f,RBSc33,100.000,31,0,0,470,500,1,31,1.92e-13,58.4
633bfcfc-4c5e-458f-aa47-4042be71f7e1,RBSc36,100.000,31,0,0,108,138,31,1,2.68e-13,58.4
b0122a68-f2d5-4043-ad90-7da9fd1134f5,RBSc36,100.000,31,0,0,197,227,31,1,2.47e-13,58.4
fdbed8ba-4380-464a-aaa5-87f270bf2e3b,RBSc36,100.000,31,0,0,1008,1038,1,31,1.67e-12,58.4
0c67bb9f-ef4f-4863-9a48-512cf2c772e7,RBSc36,100.000,31,0,0,1639,1669,31,1,1.09e-12,58.4
7f7bda98-f997-430a-9a23-f2be7f36a5d1,RBSc36,100.000,31,0,0,2410,2440,31,1,1.05e-12,58.4
726d05cd-5433-4675-9e30-359691db2e12,RBSc42,100.000,31,0,0,2419,2449,31,1,1.68e-12,58.4
ea5de521-f171-4624-b7c3-c369654d20a1,RBSc36,100.000,31,0,0,1260,1290,1,31,5.04e-13,58.4
9029784a-a133-4238-a44a-475bc48ccc52,RBSc36,100.000,31,0,0,1320,1350,1,31,4.33e-13,58.4
9210d7b6-3e98-4ca2-bf09-cb33f667c9cc,RBSc42,100.000,31,0,0,2227,2257,1,31,7.30e-13,58.4
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,RBSc13,100.000,31,0,0,731,761,1,31,1.69e-12,58.4
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,RBSc36,100.000,31,0,0,3643,3673,1,31,1.69e-12,58.4
c893a722-b70f-494b-b728-8e560eb3a026,RBSc42,100.000,31,0,0,199,229,31,1,2.25e-13,58.4
fff0f125-c9dc-45d3-b620-c052c4fd9636,RBSc36,100.000,31,0,0,587,617,31,1,2.27e-13,58.4
5bba18dd-0a70-4b80-94cb-79cdb6f61f66,RBSc36,100.000,31,0,0,597,627,1,31,9.52e-13,58.4
3842145e-e00f-4495-ac74-66c67ce77969,RBSc42,100.000,31,0,0,425,455,1,31,1.71e-13,58.4
02760c6b-b798-470b-ae87-2f4fedc41336,RBSc36,100.000,31,0,0,1899,1929,1,31,7.09e-13,58.4
3517c67e-681f-482c-a9ef-3f0f7301a15a,RBSc36,100.000,31,0,0,347,377,31,1,3.40e-13,58.4
a4953d41-3212-4ee9-a4f6-987e0e962790,RBSc36,100.000,29,0,0,1724,1752,3,31,9.96e-12,54.7
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,RBSc36,100.000,31,0,0,1178,1208,31,1,1.69e-12,58.4
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,RBSc42,100.000,31,0,0,4092,4122,31,1,1.69e-12,58.4
da02a369-da0f-48c5-90d3-701a6491fcd7,RBSc36,100.000,31,0,0,479,509,1,31,1.69e-12,58.4
da02a369-da0f-48c5-90d3-701a6491fcd7,RBSc36,100.000,31,0,0,3156,3186,1,31,1.69e-12,58.4
30782ec0-c476-4f1a-98d0-7debf86d5b6a,RBSc36,100.000,31,0,0,170,200,31,1,1.14e-13,58.4
8a893917-fb86-431d-b906-35da5f921e43,RBSc36,100.000,31,0,0,885,915,31,1,4.01e-13,58.4
6d7571bf-3c68-4106-a5c5-6350ab138c06,RBSc36,100.000,31,0,0,817,847,31,1,4.72e-13,58.4
b093f7bc-505b-4d1e-a6e9-3ee4bfb0ebd6,RBSc36,100.000,31,0,0,4044,4074,1,31,1.69e-12,58.4
47e8f455-fa16-48a7-962b-5bcb26a1ed6f,RBSc36,100.000,31,0,0,1524,1554,31,1,1.69e-12,58.4
47e8f455-fa16-48a7-962b-5bcb26a1ed6f,RBSc36,100.000,29,0,0,4190,4218,29,1,2.19e-11,54.7
34877472-003c-4f42-96cc-9a65f78d71c4,RBSc13,100.000,31,0,0,758,788,31,1,7.23e-13,58.4
58164ded-b90a-498d-a018-9251575c3019,RBSc36,96.774,31,1,0,907,937,1,31,2.86e-11,52.8
54b904d3-e4f7-4d60-8739-d70ea94677c2,RBSc36,100.000,31,0,0,51,81,1,31,2.28e-13,58.4
971073be-3047-44fd-8bff-0e2e56a41fcd,RBSc36,100.000,31,0,0,2814,2844,31,1,1.69e-12,58.4
971073be-3047-44fd-8bff-0e2e56a41fcd,RBSc36,100.000,31,0,0,138,168,31,1,1.69e-12,58.4
52f4629f-879a-4386-983c-088cbbe6118d,RBSc36,100.000,31,0,0,99,129,1,31,9.58e-13,58.4
af4dce2d-71ad-4424-98ea-5f731cb4829e,RBSc44,100.000,30,0,0,1871,1900,1,30,3.57e-12,56.5
b7488b3c-259d-40ce-bb54-e264013f135c,RBSc36,100.000,31,0,0,2048,2078,31,1,7.09e-13,58.4
58377035-19bc-4574-8ffa-e0b991fa05c2,RBSc42,100.000,31,0,0,199,229,31,1,1.75e-13,58.4
1387a0c5-514a-4de4-a453-eb086997c723,RBSc36,100.000,31,0,0,551,581,1,31,2.29e-13,58.4
28ae7f22-5827-4262-a72a-c796ce7840ca,RBSc36,100.000,31,0,0,798,828,31,1,3.84e-13,58.4
4bfb3e37-31d4-41a7-940d-b7d792d1ace6,RBSc36,100.000,31,0,0,20,50,1,31,3.47e-13,58.4
e9ed5872-7754-429b-950c-e179328d0922,RBSc36,100.000,31,0,0,3006,3036,31,1,9.55e-13,58.4
4e48e7d6-4753-43da-8c93-9dec12f83efc,RBSc36,100.000,31,0,0,1025,1055,1,31,3.66e-13,58.4
d3f6a6bf-e235-434b-973f-50f341843a1e,RBSc36,100.000,31,0,0,1434,1464,1,31,7.11e-13,58.4
07b046bb-5e8f-4cfe-a0f9-f8988e99e322,RBSc36,100.000,31,0,0,2737,2767,1,31,1.69e-12,58.4
536ded9b-df79-4f77-a725-573fadc2f767,RBSc36,100.000,31,0,0,130,160,1,31,6.89e-14,58.4
73dc22a9-fd39-4485-ba20-6a686b43e69c,RBSc42,100.000,31,0,0,344,374,1,31,1.69e-12,58.4
ce5eb705-a6ae-4015-a4be-a24fa22ab2e2,RBSc36,100.000,31,0,0,1046,1076,1,31,7.84e-13,58.4
1e07f194-00ae-4455-b1ca-e050895a1982,RBSc58,100.000,31,0,0,170,200,1,31,2.46e-13,58.4
ff2bfdac-3852-4490-b140-4eefa0b7afcc,RBSc36,100.000,31,0,0,391,421,1,31,2.30e-13,58.4
be3f6b8f-f6a8-4d50-9f4b-201fc7e66e6e,RBSc58,100.000,31,0,0,489,519,1,31,6.85e-13,58.4
029100e9-38da-4878-b7d3-3996ea8a655d,RBSc36,100.000,31,0,0,243,273,1,31,5.70e-13,58.4
22294896-d008-4b75-a285-8eb03f994e32,RBSc36,100.000,31,0,0,383,413,31,1,3.25e-13,58.4
e4632492-8ef0-4f64-8403-4ad11a157c00,RBSc36,100.000,31,0,0,112,142,1,31,6.01e-14,58.4
b7283bfe-137f-4a64-bc23-513792dc3890,RBSc36,100.000,31,0,0,3818,3848,31,1,1.69e-12,58.4
523c9ea2-0be0-4fb1-b01e-03bdacc8b2b0,RBSc36,100.000,31,0,0,623,653,31,1,2.74e-13,58.4
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,RBSc36,100.000,31,0,0,265,295,1,31,1.22e-12,58.4
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,RBSc36,100.000,31,0,0,3186,3216,1,31,1.22e-12,58.4
4675872c-5a96-43c0-b7df-b2af2660e86f,RBSc36,100.000,31,0,0,161,191,31,1,1.02e-13,58.4
45eb5c4a-64f7-4f3c-94cd-372eeb0ba89e,RBSc36,100.000,31,0,0,204,234,1,31,8.65e-13,58.4
f82085b6-151f-4fc4-a037-6bc335cbc097,RBSc36,100.000,31,0,0,677,707,31,1,7.11e-13,58.4
ba8cded6-9643-4ea3-b5c4-6f487cc08b3a,RBSc36,100.000,31,0,0,2489,2519,31,1,8.50e-13,58.4
5410b83a-017a-4a91-a3ee-f3e635b74f8a,RBSc36,100.000,31,0,0,1289,1319,1,31,4.36e-13,58.4
77f7533f-3bbd-4801-bb83-054e408773ba,RBSc36,100.000,31,0,0,100,130,31,1,8.28e-14,58.4
ca2cc301-301e-4573-9bd2-159ca46693ea,RBSc36,100.000,31,0,0,2135,2165,1,31,1.69e-12,58.4
ca2cc301-301e-4573-9bd2-159ca46693ea,RBSc36,100.000,31,0,0,5047,5077,1,31,1.69e-12,58.4
754a712d-8cee-46d5-b736-5e4d5909f4f1,RBSc36,100.000,31,0,0,2198,2228,1,31,1.69e-12,58.4
754a712d-8cee-46d5-b736-5e4d5909f4f1,RBSc42,100.000,31,0,0,4868,4898,1,31,1.69e-12,58.4
3cb85d62-fff4-46d5-9f29-2be977ecb837,RBSc36,100.000,31,0,0,160,190,31,1,1.32e-13,58.4
a758dcaf-0c8c-454b-9570-f17177d172d5,RBSc36,100.000,31,0,0,1512,1542,31,1,8.03e-13,58.4
ea9506be-79f0-43a1-a642-c541241191b2,RBSc58,100.000,31,0,0,3557,3587,31,1,1.69e-12,58.4
13070ca8-e5f1-4ea8-825b-f341770c6f6d,RBSc36,100.000,31,0,0,366,396,1,31,6.44e-13,58.4
2d6eafd4-e8a2-45c3-84b6-96ddf0c3a528,RBSc36,100.000,31,0,0,950,980,1,31,4.80e-13,58.4
35959417-8ffa-4558-a747-980bc6c3758b,RBSc58,100.000,31,0,0,1203,1233,31,1,1.80e-12,58.4
81357b07-5edf-49d2-b32c-40b84b087cb5,RBSc13,100.000,31,0,0,579,609,1,31,8.19e-13,58.4
ae03751a-6570-4f1b-8a7e-92a26ac0e1a1,RBSc33,100.000,31,0,0,282,312,1,31,9.40e-13,58.4
4d712f85-f0ad-4991-a62b-94a0feeb61b0,RBSc44,100.000,30,0,0,1218,1247,30,1,2.56e-12,56.5
29d2b877-d84b-4353-aee0-72d3d76bef3b,RBSc36,100.000,31,0,0,4624,4654,1,31,1.68e-12,58.4
29d2b877-d84b-4353-aee0-72d3d76bef3b,RBSc44,100.000,30,0,0,1744,1773,1,30,6.05e-12,56.5
dbe16559-ee21-4aa4-8ad5-ba5f4f9b39be,RBSc36,100.000,31,0,0,105,135,1,31,9.98e-14,58.4
2cd43079-de4b-43b3-b64b-9627055ab778,RBSc44,100.000,30,0,0,623,652,30,1,1.11e-12,56.5
61bc407f-6a68-4501-b141-29379fdeeaed,RBSc36,100.000,31,0,0,556,586,1,31,9.10e-13,58.4
61bc407f-6a68-4501-b141-29379fdeeaed,RBSc36,100.000,31,0,0,663,693,1,31,9.10e-13,58.4
1b46c1dd-c201-46a9-ad53-b5ec6f75143c,RBSc58,100.000,31,0,0,163,193,31,1,4.23e-13,58.4
9e012d80-d7df-45fe-b9b1-e38d1d0161de,RBSc36,100.000,31,0,0,1102,1132,31,1,3.80e-13,58.4
9f95fc64-4276-4ff5-a150-8b10a9ce1780,RBSc44,100.000,30,0,0,711,740,1,30,1.53e-12,56.5
4f8a9723-43ca-4b89-8520-b3e0c84fede2,RBSc33,100.000,31,0,0,2841,2871,1,31,1.67e-12,58.4
4f8a9723-43ca-4b89-8520-b3e0c84fede2,RBSc36,100.000,31,0,0,168,198,1,31,1.67e-12,58.4
2510f242-fd0e-486e-8886-ae904441d0d7,RBSc36,100.000,31,0,0,224,254,1,31,4.92e-13,58.4
a74f69a8-848a-4207-97ac-16bcde823f90,RBSc42,100.000,31,0,0,344,374,31,1,3.93e-13,58.4
c78587a1-d7b9-4484-860d-7d3c8ae819e6,RBSc36,100.000,31,0,0,1946,1976,31,1,8.44e-13,58.4
070bf2c1-2eba-484f-911a-197e46a15f90,RBSc44,100.000,30,0,0,403,432,30,1,2.55e-12,56.5
c2cb986d-365c-4d25-8132-6711019dea14,RBSc58,100.000,31,0,0,281,311,31,1,4.01e-13,58.4
91aaf780-d9b6-4456-a2d5-a120f83bc40f,RBSc36,100.000,31,0,0,152,182,31,1,1.35e-13,58.4
2be954d1-ff2a-444d-8eec-a193538f67a6,RBSc13,100.000,31,0,0,1292,1322,31,1,9.76e-13,58.4
11db3416-4037-48e5-8460-12edf963babe,RBSc36,100.000,31,0,0,103,133,31,1,4.98e-13,58.4
0de3e92c-809f-4568-a3dd-13e87945e935,RBSc36,100.000,31,0,0,43,73,1,31,2.47e-13,58.4
0597f1f5-c09c-44dd-bec9-6d1521e4a8ad,RBSc36,100.000,31,0,0,1543,1573,1,31,7.08e-13,58.4
80ccd8c4-7f2b-4233-9547-368d9187d8d3,RBSc44,100.000,30,0,0,44,73,30,1,2.55e-12,56.5
109bbf4f-6378-426d-a9e7-b756a6bd4d57,RBSc36,100.000,31,0,0,252,282,1,31,2.72e-13,58.4
434c9282-3397-43f3-8cef-2e3ba82f3afa,RBSc36,100.000,31,0,0,542,572,1,31,8.77e-13,58.4
0c92c744-5e6c-4435-bb00-645c63c77409,RBSc36,100.000,31,0,0,128,158,1,31,3.82e-13,58.4
6fb4afd0-ccb8-4ea6-b93a-ef1448be5f6e,RBSc58,100.000,31,0,0,246,276,31,1,2.73e-13,58.4
533be9bd-e345-4ffb-994a-bec9d70b0d39,RBSc36,100.000,31,0,0,368,398,1,31,1.79e-12,58.4
533be9bd-e345-4ffb-994a-bec9d70b0d39,RBSc36,100.000,31,0,0,3035,3065,1,31,1.79e-12,58.4
973febe1-e369-4bf3-9539-2524145031d9,RBSc36,100.000,31,0,0,4007,4037,31,1,1.66e-12,58.4
dead04b0-2ffc-4087-bc49-6c5f7add44bd,RBSc58,100.000,31,0,0,5284,5314,1,31,1.67e-12,58.4
aa0e0ded-e8ed-43e3-9403-fe49f8991881,RBSc58,100.000,31,0,0,1417,1447,1,31,9.08e-13,58.4
aa0e0ded-e8ed-43e3-9403-fe49f8991881,RBSc36,100.000,31,0,0,1310,1340,1,31,9.08e-13,58.4
b3602493-9d81-4465-adcb-26177e7d1553,RBSc44,100.000,30,0,0,200,229,30,1,3.29e-12,56.5
76c7ebfa-53ad-4cf9-a86a-97454e6ff5ef,RBSc36,100.000,31,0,0,412,442,31,1,6.43e-13,58.4
b157498b-d2ec-4302-8ac9-f17dcee152cb,RBSc42,100.000,31,0,0,1516,1546,1,31,1.09e-12,58.4
e6e015f2-5ab0-4fdb-b87c-99f67a12dbef,RBSc36,100.000,31,0,0,1579,1609,1,31,8.86e-13,58.4
63c75131-d4f6-4eae-8596-e1b284672a1f,RBSc36,100.000,31,0,0,107,137,31,1,4.34e-13,58.4
9b2b84e7-3592-4d91-94cd-d8d1f515160b,RBSc36,100.000,31,0,0,918,948,1,31,4.87e-13,58.4
622a6478-ab28-467a-bcca-bb09946d5368,RBSc36,100.000,31,0,0,2,32,31,1,5.75e-14,58.4
43a2d28f-7020-4efb-ba0d-be84b5d85e9f,RBSc36,100.000,31,0,0,2494,2524,1,31,1.69e-12,58.4
43a2d28f-7020-4efb-ba0d-be84b5d85e9f,RBSc36,100.000,31,0,0,5409,5439,1,31,1.69e-12,58.4
f9ced857-ed23-460a-a864-972fb328e5e0,RBSc36,100.000,31,0,0,557,587,1,31,2.12e-13,58.4
4685cf75-cb8c-419e-a472-4eec6ad948f8,RBSc36,100.000,31,0,0,3337,3367,1,31,1.69e-12,58.4
4685cf75-cb8c-419e-a472-4eec6ad948f8,RBSc42,100.000,31,0,0,419,449,1,31,1.69e-12,58.4
0be229a2-133b-42ff-a2fb-42b3905189b1,RBSc36,100.000,31,0,0,1174,1204,31,1,4.94e-13,58.4
8e0dc7d8-59cf-48b2-951b-f01f5798f9f0,RBSc36,100.000,31,0,0,4081,4111,31,1,1.25e-12,58.4
8e0dc7d8-59cf-48b2-951b-f01f5798f9f0,RBSc36,100.000,31,0,0,1167,1197,31,1,1.25e-12,58.4
fa2a6378-5d29-4d43-95d0-235644ed33c7,RBSc36,100.000,31,0,0,528,558,31,1,2.69e-13,58.4
331d7e0b-017b-4f6c-90f3-733e15e651dd,RBSc44,100.000,30,0,0,154,183,1,30,1.01e-12,56.5
4ba928f1-5356-4ee6-9d9d-657472308c84,RBSc44,100.000,30,0,0,1126,1155,30,1,2.55e-12,56.5
8237ed54-333f-4a51-9158-7e32619fa7df,RBSc36,100.000,31,0,0,954,984,1,31,7.55e-13,58.4
b5062f97-81de-4aac-89a3-750f16afec10,RBSc36,100.000,31,0,0,373,403,1,31,3.11e-13,58.4
2de708e3-853e-4dc3-ad4d-fcc58eee8c1b,RBSc58,100.000,31,0,0,1841,1871,1,31,1.66e-12,58.4
2de708e3-853e-4dc3-ad4d-fcc58eee8c1b,RBSc36,100.000,29,0,0,4748,4776,3,31,2.15e-11,54.7
cb35f88a-9b0e-4678-bd54-ea406288496f,RBSc36,100.000,31,0,0,5081,5111,31,1,1.64e-12,58.4
