query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
8ca57bcf-819b-4558-98bc-069ecfb364e5,J23118,100.000,35,0,0,1280,1314,1,35,1.23e-14,65.8
7c263201-ee94-40ae-912e-00a91362f761,J23116,100.000,35,0,0,411,445,1,35,5.13e-15,65.8
a5782ce8-d25c-4a3a-bfb2-c49ef9bc8d85,J23116,100.000,35,0,0,1017,1051,35,1,2.71e-15,65.8
1231478e-fa3a-49a6-b208-b72c3ba2281e,J23116,100.000,35,0,0,185,219,35,1,1.66e-15,65.8
93a0952c-1546-4d05-9492-b2f84dfee094,J23118,100.000,35,0,0,961,995,1,35,2.61e-15,65.8
ca44f0ec-e4ee-48f4-8c33-9ecaa0bb90f6,J23107,100.000,35,0,0,528,562,1,35,2.31e-15,65.8
4366da0d-8ecf-42a4-bd6f-5e2f70fb4968,J23116,100.000,35,0,0,321,355,1,35,5.10e-15,65.8
911e03c1-486a-4d6f-989e-d9fa32b3c683,J23100,100.000,35,0,0,1075,1109,35,1,8.52e-15,65.8
ef0fad41-bdd3-4f59-853b-a1da5fce4875,J23113,100.000,35,0,0,5478,5512,1,35,1.24e-14,65.8
83ce6027-53f7-4fcf-8e50-b1668ff7debb,J23116,100.000,35,0,0,239,273,1,35,2.13e-15,65.8
88260580-b34b-4437-8c42-f80dcb5ff67f,J23113,100.000,35,0,0,2750,2784,1,35,1.22e-14,65.8
aa973ca5-163c-46f2-b14f-cde47010e6ca,J23113,100.000,35,0,0,1179,1213,1,35,1.24e-14,65.8
aa973ca5-163c-46f2-b14f-cde47010e6ca,J23118,100.000,35,0,0,3859,3893,1,35,1.24e-14,65.8
17350c18-02f5-484c-aae1-104ce70a1a5b,J23107,100.000,35,0,0,1859,1893,1,35,4.51e-15,65.8
2ad08621-f9f6-4197-81fa-1bece67a57df,J23116,100.000,35,0,0,1879,1913,1,35,5.12e-15,65.8
80987935-dde7-4aeb-9ab1-e9fc58f0bddb,J23102,100.000,35,0,0,243,277,1,35,2.00e-15,65.8
b9bbc222-f4b4-4216-b42c-06fee972467d,J23118,100.000,35,0,0,456,490,1,35,1.78e-15,65.8
fc06b2ff-5472-4d52-958f-54e44bd41dc7,J23118,100.000,35,0,0,1451,1485,35,1,3.76e-15,65.8
23d8c94c-2846-405f-8fb9-7645aced1068,J23113,100.000,35,0,0,1322,1356,1,35,3.45e-15,65.8
81bc4383-7345-46a1-8639-446ea5043809,J23118,100.000,35,0,0,2111,2145,35,1,6.13e-15,65.8
4a76322d-c5ee-44e7-85f2-1f9f86af1750,J23116,100.000,35,0,0,1197,1231,35,1,5.16e-15,65.8
7eb1371a-5f32-4677-b7bd-1ce3f9a517bb,J23116,100.000,35,0,0,9,43,1,35,1.63e-15,65.8
800df8da-17ec-4eeb-9071-db4d9cd5b8ea,J23116,100.000,35,0,0,938,972,1,35,5.14e-15,65.8
294ff283-f6c3-40b6-a47b-a60fed539017,J23107,100.000,35,0,0,1392,1426,35,1,1.24e-14,65.8
294ff283-f6c3-40b6-a47b-a60fed539017,J23113,100.000,35,0,0,4069,4103,35,1,1.24e-14,65.8
01fab08d-c441-4a41-81c7-73b2610238a8,J23116,100.000,35,0,0,300,334,35,1,5.97e-15,65.8
5c9d81c6-b943-4933-94f3-8ff015c74838,J23100,100.000,35,0,0,2931,2965,1,35,7.97e-15,65.8
76adb8d2-4747-4ec4-861f-26b66ef877a7,J23100,100.000,35,0,0,649,683,35,1,7.97e-15,65.8
dca43d72-aa6b-42f1-8080-1c9faf5c977b,J23116,100.000,35,0,0,1052,1086,35,1,3.89e-15,65.8
a6fdf72f-b90a-46a7-8ef7-a3d52fe4ed70,J23116,100.000,35,0,0,168,202,1,35,6.56e-15,65.8
a1f0a9b9-6df8-4338-9221-d4f17d3f13ea,J23116,100.000,35,0,0,173,207,35,1,3.26e-15,65.8
e9637fa1-644b-4f23-993c-e9e51a825df1,J23107,100.000,35,0,0,2017,2051,35,1,5.09e-15,65.8
435d0037-6117-4e4b-9f58-9537eada5cc6,J23113,100.000,33,0,0,1603,1635,1,33,6.62e-14,62.1
14f0b109-c8a5-434f-b905-32238f53fc5c,J23100,100.000,35,0,0,2708,2742,1,35,8.53e-15,65.8
14f0b109-c8a5-434f-b905-32238f53fc5c,J23116,100.000,35,0,0,115,149,1,35,8.53e-15,65.8
af45c621-84bd-4806-b46f-ebdb6d606afe,J23118,100.000,35,0,0,749,783,35,1,2.51e-15,65.8
c2442546-714b-4e98-8852-c86095ce6ac2,J23102,100.000,35,0,0,185,219,1,35,2.16e-15,65.8
c2442546-714b-4e98-8852-c86095ce6ac2,J23113,100.000,35,0,0,430,464,1,35,2.16e-15,65.8
bf737057-0dff-43de-a2cb-48e7efb61638,J23102,100.000,35,0,0,1247,1281,1,35,5.01e-15,65.8
bf737057-0dff-43de-a2cb-48e7efb61638,J23118,100.000,35,0,0,1493,1527,1,35,5.01e-15,65.8
d1aaf4f6-3fe5-4c9b-a954-ec376239c9e7,J23116,100.000,35,0,0,277,311,1,35,2.17e-15,65.8
9a1667fb-7656-4b47-a55a-b9df7020e54e,J23113,100.000,32,0,0,2150,2181,35,4,2.55e-13,60.2
7f90edca-0d73-426e-ae76-4cdfdad2eeb1,J23113,100.000,35,0,0,1114,1148,35,1,4.31e-15,65.8
a4b89dac-99ed-44ba-9b32-77d783a75954,J23113,100.000,35,0,0,2905,2939,35,1,1.24e-14,65.8
c4765501-0991-46b1-9fe4-33b9e6ed1966,J23113,100.000,35,0,0,1266,1300,1,35,3.97e-15,65.8
0811c145-a63b-488b-b596-9caedc1bcd53,J23100,100.000,35,0,0,4004,4038,1,35,1.22e-14,65.8
bd12f57e-0068-4727-be39-1104d115c152,J23118,100.000,35,0,0,316,350,1,35,8.13e-15,65.8
11830c65-83ae-4851-9efd-4223e249b484,J23102,100.000,35,0,0,732,766,1,35,5.10e-15,65.8
b4e31829-4200-4100-bd7e-637ded81357a,J23116,100.000,35,0,0,1104,1138,1,35,8.90e-15,65.8
a8142537-1eb4-494c-825d-cb60f4b10358,J23116,100.000,35,0,0,377,411,1,35,5.14e-15,65.8
b3c6c390-44fb-426e-a931-2cb475b314e7,J23116,100.000,35,0,0,798,832,1,35,5.16e-15,65.8
0aeb486e-dec2-435e-a7cf-7e4fd24532fb,J23107,100.000,35,0,0,211,245,35,1,1.01e-15,65.8
ec4a4071-6e3d-4e31-9827-8834877bc2e0,J23116,100.000,35,0,0,1097,1131,35,1,3.63e-15,65.8
3b2ad8ff-5b84-4060-b35d-65bfa21ff501,J23118,100.000,35,0,0,1298,1332,1,35,6.21e-15,65.8
422a0746-1108-4e1f-84dc-977d5142cbda,J23118,100.000,35,0,0,179,213,35,1,8.46e-15,65.8
2c5bcd0f-90db-4cc7-8703-a3c8698fcd57,J23116,100.000,35,0,0,1030,1064,1,35,4.11e-15,65.8
f4934385-76ab-4570-8887-dbc19b7991ff,J23118,100.000,35,0,0,1842,1876,35,1,1.24e-14,65.8
e3929e35-b121-4892-8d90-ea0f271121bd,J23116,100.000,35,0,0,3328,3362,1,35,1.18e-14,65.8
e3929e35-b121-4892-8d90-ea0f271121bd,J23113,100.000,35,0,0,649,683,1,35,1.18e-14,65.8
22cc7045-3790-4e98-9a52-446057a911f9,J23113,100.000,35,0,0,177,211,35,1,1.23e-14,65.8
22cc7045-3790-4e98-9a52-446057a911f9,J23116,100.000,32,0,0,3087,3118,35,4,5.75e-13,60.2
b8e32389-4b87-492a-97d4-cf5dd05aacc6,J23116,100.000,35,0,0,505,539,35,1,2.20e-15,65.8
4545ac11-128c-4d2e-a424-f973bb68dfbc,J23107,100.000,35,0,0,4286,4320,1,35,1.24e-14,65.8
a0b7d572-993c-4f8f-a289-66a3ada48806,J23107,100.000,35,0,0,811,845,1,35,5.09e-15,65.8
ee3d0a59-9a01-42ea-999f-c0d99a15c1a3,J23116,100.000,35,0,0,1288,1322,35,1,5.11e-15,65.8
3a21c5e3-b957-475d-a9fd-1fa74492c44c,J23113,100.000,35,0,0,2358,2392,35,1,1.23e-14,65.8
6ffaa6b0-825a-45f5-bfd8-8a3a301c24fa,J23100,100.000,35,0,0,2165,2199,35,1,7.06e-15,65.8
d339a82c-a7ba-49f9-9ba9-a2559ab243b9,J23116,100.000,35,0,0,3305,3339,35,1,1.23e-14,65.8
7c1b096b-7d70-4ce6-8439-dc274d6a314f,J23116,100.000,35,0,0,500,534,35,1,5.13e-15,65.8
610b74f5-a25f-4561-8139-bfb00abd8e77,J23118,100.000,35,0,0,1235,1269,1,35,3.40e-15,65.8
2faf0b50-d951-4689-92bf-6aa3d4f4f1ca,J23107,100.000,35,0,0,237,271,35,1,1.01e-15,65.8
633bfcfc-4c5e-458f-aa47-4042be71f7e1,J23113,100.000,35,0,0,142,176,35,1,1.92e-15,65.8
7eb8ca30-a36b-4d1d-bb6b-c89bd1d5926f,J23107,100.000,35,0,0,83,117,35,1,2.08e-15,65.8
60840a20-3d5a-4c2f-beaa-b90731303e22,J23116,100.000,35,0,0,901,935,35,1,2.85e-15,65.8
be6e0e7b-93c4-48ae-bbd4-cab48b1dc620,J23116,100.000,35,0,0,2036,2070,1,35,5.15e-15,65.8
e00097c1-7a75-44b5-9ceb-a5812d01552a,J23113,100.000,35,0,0,681,715,1,35,1.97e-15,65.8
62b748f7-1a4a-499a-9b9b-db4e74d9166d,J23107,100.000,35,0,0,1208,1242,35,1,5.13e-15,65.8
f78921c2-764a-4e31-9cdf-2961a112a424,J23116,100.000,35,0,0,3577,3611,1,35,1.28e-14,65.8
93a3fdcf-eb44-4be6-89ea-bf1cc72d162c,J23116,100.000,35,0,0,1026,1060,35,1,2.83e-15,65.8
fdbed8ba-4380-464a-aaa5-87f270bf2e3b,J23118,100.000,35,0,0,970,1004,1,35,1.22e-14,65.8
0c67bb9f-ef4f-4863-9a48-512cf2c772e7,J23113,100.000,35,0,0,1673,1707,35,1,7.94e-15,65.8
7f7bda98-f997-430a-9a23-f2be7f36a5d1,J23116,100.000,35,0,0,2444,2478,35,1,7.65e-15,65.8
726d05cd-5433-4675-9e30-359691db2e12,J23107,100.000,35,0,0,2453,2487,35,1,1.23e-14,65.8
d2a7ca47-812e-4e24-86c1-201f3a678833,J23116,100.000,35,0,0,329,363,35,1,5.17e-15,65.8
c0dd5947-c99a-437f-9ea0-03e05c4423a7,J23116,100.000,35,0,0,1261,1295,1,35,5.15e-15,65.8
3b5beaeb-ae23-46d4-87fa-8bcef68ce067,J23118,100.000,35,0,0,421,455,35,1,2.62e-15,65.8
ea5de521-f171-4624-b7c3-c369654d20a1,J23118,100.000,35,0,0,1222,1256,1,35,3.65e-15,65.8
9029784a-a133-4238-a44a-475bc48ccc52,J23102,100.000,35,0,0,1282,1316,1,35,3.13e-15,65.8
b79bc38b-5c11-442b-8b95-fe609aa5d014,J23116,100.000,35,0,0,577,611,1,35,3.50e-15,65.8
f1d8f8d0-5347-4378-93b0-481fff1c6c22,J23116,100.000,35,0,0,942,976,35,1,3.05e-15,65.8
9210d7b6-3e98-4ca2-bf09-cb33f667c9cc,J23100,100.000,35,0,0,2189,2223,1,35,5.28e-15,65.8
8b7aa36e-aa60-4930-8f0b-39747283ce16,J23116,100.000,35,0,0,563,597,1,35,3.06e-15,65.8
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,J23100,100.000,35,0,0,3605,3639,1,35,1.23e-14,65.8
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,J23113,100.000,35,0,0,693,727,1,35,1.23e-14,65.8
ef2464ec-2fa4-4d0c-83e9-a2a3f5065667,J23107,100.000,34,0,0,1213,1246,2,35,1.85e-14,63.9
f3d19ad2-8b2c-491d-ac17-84d9ede05d31,J23102,100.000,35,0,0,387,421,1,35,1.02e-15,65.8
ae1bf6b6-bad7-4fb0-aa9b-7574b8f3dd47,J23116,100.000,35,0,0,1335,1369,1,35,5.13e-15,65.8
1397ee53-20bc-4cff-93d4-813dfcf2ab9d,J23116,100.000,35,0,0,2201,2235,1,35,9.16e-15,65.8
c893a722-b70f-494b-b728-8e560eb3a026,J23107,100.000,35,0,0,233,267,35,1,1.61e-15,65.8
fff0f125-c9dc-45d3-b620-c052c4fd9636,J23116,100.000,35,0,0,621,655,35,1,1.63e-15,65.8
5bba18dd-0a70-4b80-94cb-79cdb6f61f66,J23102,100.000,35,0,0,313,347,1,35,6.95e-15,65.8
5bba18dd-0a70-4b80-94cb-79cdb6f61f66,J23118,100.000,35,0,0,559,593,1,35,6.95e-15,65.8
3842145e-e00f-4495-ac74-66c67ce77969,J23107,100.000,35,0,0,387,421,1,35,1.23e-15,65.8
a4953d41-3212-4ee9-a4f6-987e0e962790,J23116,100.000,35,0,0,1684,1718,1,35,5.57e-15,65.8
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,J23113,100.000,35,0,0,4126,4160,35,1,1.24e-14,65.8
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,J23113,100.000,35,0,0,1212,1246,35,1,1.24e-14,65.8
3f41ec72-d239-4aff-a8c2-18c5aee8943e,J23116,100.000,35,0,0,386,420,1,35,5.14e-15,65.8
da02a369-da0f-48c5-90d3-701a6491fcd7,J23116,100.000,35,0,0,3118,3152,1,35,1.24e-14,65.8
da02a369-da0f-48c5-90d3-701a6491fcd7,J23113,100.000,35,0,0,441,475,1,35,1.24e-14,65.8
fb81b4a4-f614-412c-8c8f-efe3a7df28d3,J23116,97.222,36,0,1,526,561,1,35,1.97e-13,60.2
43e5c2f1-6d5e-4fbd-9372-71f37f26ff27,J23116,100.000,35,0,0,662,696,1,35,2.58e-15,65.8
b093f7bc-505b-4d1e-a6e9-3ee4bfb0ebd6,J23107,100.000,35,0,0,1322,1356,1,35,1.23e-14,65.8
47e8f455-fa16-48a7-962b-5bcb26a1ed6f,J23107,100.000,35,0,0,4222,4256,35,1,1.23e-14,65.8
47e8f455-fa16-48a7-962b-5bcb26a1ed6f,J23116,100.000,35,0,0,1558,1592,35,1,1.23e-14,65.8
34877472-003c-4f42-96cc-9a65f78d71c4,J23116,100.000,35,0,0,792,826,35,1,5.22e-15,65.8
448b0010-4867-4d4d-a159-1e4cfd882a10,J23107,100.000,35,0,0,328,362,35,1,2.60e-15,65.8
58164ded-b90a-498d-a018-9251575c3019,J23100,100.000,35,0,0,869,903,1,35,4.45e-15,65.8
54b904d3-e4f7-4d60-8739-d70ea94677c2,J23113,100.000,35,0,0,13,47,1,35,1.63e-15,65.8
971073be-3047-44fd-8bff-0e2e56a41fcd,J23100,100.000,35,0,0,172,206,35,1,1.23e-14,65.8
971073be-3047-44fd-8bff-0e2e56a41fcd,J23118,100.000,35,0,0,2848,2882,35,1,1.23e-14,65.8
52f4629f-879a-4386-983c-088cbbe6118d,J23102,100.000,35,0,0,61,95,1,35,6.99e-15,65.8
52f4629f-879a-4386-983c-088cbbe6118d,J23102,100.000,35,0,0,2984,3018,1,35,6.99e-15,65.8
6b733509-1ce6-4fcf-9fb6-418e74e5e914,J23116,100.000,35,0,0,905,939,35,1,5.15e-15,65.8
249fbd4a-1eb7-4ce5-afdd-3b8a0da3155b,J23107,100.000,35,0,0,1184,1218,1,35,5.12e-15,65.8
af4dce2d-71ad-4424-98ea-5f731cb4829e,J23116,100.000,34,0,0,1834,1867,2,35,2.60e-14,63.9
58377035-19bc-4574-8ffa-e0b991fa05c2,J23118,100.000,35,0,0,233,267,35,1,1.25e-15,65.8
19f86fb6-0d82-4aa7-ac54-542f26f1079e,J23107,100.000,35,0,0,387,421,35,1,1.57e-15,65.8
1387a0c5-514a-4de4-a453-eb086997c723,J23116,100.000,35,0,0,513,547,1,35,1.64e-15,65.8
28ae7f22-5827-4262-a72a-c796ce7840ca,J23116,100.000,35,0,0,832,866,35,1,2.64e-15,65.8
bbcc938e-2127-4f4f-8bae-999b45c2f356,J23116,100.000,34,0,0,175,208,2,35,6.32e-15,63.9
1526d5fb-1089-4a45-8e46-129dc2c41756,J23118,100.000,35,0,0,37,71,35,1,4.77e-16,65.8
1d6e5cd7-1429-43b3-9e02-5909a41e9da7,J23116,100.000,35,0,0,773,807,35,1,5.14e-15,65.8
e9ed5872-7754-429b-950c-e179328d0922,J23107,100.000,35,0,0,3040,3074,35,1,6.97e-15,65.8
e9ed5872-7754-429b-950c-e179328d0922,J23102,100.000,35,0,0,124,158,35,1,6.97e-15,65.8
23da0046-37b5-4aa3-bc0d-a024d6d7dde5,J23107,100.000,35,0,0,1711,1745,1,35,5.08e-15,65.8
95574f4e-f06e-4842-9473-97ca121ccd2e,J23116,100.000,35,0,0,19,53,35,1,2.98e-15,65.8
05f7b6db-f7ea-4b2f-ba01-40d8e6310732,J23113,100.000,31,0,0,505,535,1,31,2.12e-13,58.4
4e48e7d6-4753-43da-8c93-9dec12f83efc,J23100,100.000,35,0,0,987,1021,1,35,2.52e-15,65.8
00b145be-fe9a-4470-a93a-d359867694bf,J23116,100.000,35,0,0,292,326,1,35,1.43e-15,65.8
f3b8e6cb-dc1d-4554-a8b7-eba9f525d2e7,J23116,100.000,35,0,0,297,331,35,1,1.45e-15,65.8
25ca02db-2a70-4215-9225-40e0afa811dc,J23116,100.000,35,0,0,1013,1047,1,35,5.14e-15,65.8
07b046bb-5e8f-4cfe-a0f9-f8988e99e322,J23100,100.000,35,0,0,5364,5398,1,35,1.23e-14,65.8
536ded9b-df79-4f77-a725-573fadc2f767,J23107,100.000,35,0,0,92,126,1,35,4.67e-16,65.8
73dc22a9-fd39-4485-ba20-6a686b43e69c,J23107,100.000,35,0,0,306,340,1,35,1.23e-14,65.8
73dc22a9-fd39-4485-ba20-6a686b43e69c,J23113,100.000,35,0,0,3214,3248,1,35,1.23e-14,65.8
ce5eb705-a6ae-4015-a4be-a24fa22ab2e2,J23116,100.000,35,0,0,1007,1041,1,35,5.43e-15,65.8
1e07f194-00ae-4455-b1ca-e050895a1982,J23113,100.000,35,0,0,132,166,1,35,1.76e-15,65.8
ff2bfdac-3852-4490-b140-4eefa0b7afcc,J23116,100.000,35,0,0,353,387,1,35,1.65e-15,65.8
bc963cb3-d80e-4515-aba0-999d7b36f0be,J23116,100.000,35,0,0,705,739,1,35,5.13e-15,65.8
029100e9-38da-4878-b7d3-3996ea8a655d,J23113,100.000,35,0,0,205,239,1,35,4.12e-15,65.8
78ad891c-15fc-4164-8b65-2242668886b7,J23116,100.000,35,0,0,1444,1478,35,1,5.14e-15,65.8
352489b5-34dd-4a44-888d-8edd007d82a1,J23107,100.000,35,0,0,1606,1640,1,35,8.16e-15,65.8
22294896-d008-4b75-a285-8eb03f994e32,J23118,100.000,35,0,0,417,451,35,1,2.33e-15,65.8
e4632492-8ef0-4f64-8403-4ad11a157c00,J23113,100.000,35,0,0,74,108,1,35,4.25e-16,65.8
523c9ea2-0be0-4fb1-b01e-03bdacc8b2b0,J23116,100.000,35,0,0,657,691,35,1,1.97e-15,65.8
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,J23116,100.000,35,0,0,3148,3182,1,35,8.89e-15,65.8
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,J23107,97.222,36,0,1,226,261,1,35,4.14e-13,60.2
026f1d35-8f38-4671-a5da-d63f6d1cf7ce,J23116,100.000,35,0,0,1972,2006,1,35,5.11e-15,65.8
4675872c-5a96-43c0-b7df-b2af2660e86f,J23107,100.000,35,0,0,195,229,35,1,7.23e-16,65.8
57ec8a7f-1401-4b6a-9511-88ad39f9a452,J23116,100.000,35,0,0,1612,1646,1,35,5.14e-15,65.8
45eb5c4a-64f7-4f3c-94cd-372eeb0ba89e,J23113,100.000,35,0,0,166,200,1,35,5.99e-15,65.8
ba8cded6-9643-4ea3-b5c4-6f487cc08b3a,J23113,100.000,35,0,0,2523,2557,35,1,5.89e-15,65.8
9495c035-e072-4afa-b229-ac78142f7757,J23113,100.000,35,0,0,661,695,1,35,5.04e-15,65.8
8df50b3c-3a43-462c-aff7-47d2d95bc792,J23116,100.000,32,0,0,925,956,35,4,1.46e-13,60.2
5410b83a-017a-4a91-a3ee-f3e635b74f8a,J23100,100.000,35,0,0,1251,1285,1,35,3.15e-15,65.8
af79dbc9-bd58-464d-b9b2-e881f131a6a9,J23116,100.000,35,0,0,5086,5120,35,1,1.22e-14,65.8
665d38f2-791a-49e3-ad4c-5a721592020f,J23113,100.000,35,0,0,1817,1851,35,1,8.11e-15,65.8
ca2cc301-301e-4573-9bd2-159ca46693ea,J23113,100.000,35,0,0,5009,5043,1,35,1.24e-14,65.8
ca2cc301-301e-4573-9bd2-159ca46693ea,J23118,100.000,35,0,0,2097,2131,1,35,1.24e-14,65.8
754a712d-8cee-46d5-b736-5e4d5909f4f1,J23116,100.000,35,0,0,2160,2194,1,35,1.23e-14,65.8
754a712d-8cee-46d5-b736-5e4d5909f4f1,J23118,100.000,35,0,0,4830,4864,1,35,1.23e-14,65.8
3cb85d62-fff4-46d5-9f29-2be977ecb837,J23116,100.000,35,0,0,194,228,35,1,9.36e-16,65.8
32079f57-7c76-4e0c-a498-dd0ce88f88b1,J23116,100.000,35,0,0,208,242,35,1,7.45e-16,65.8
eefc4b22-5cf8-43ee-91a3-6f63322a0a74,J23102,100.000,35,0,0,606,640,1,35,3.88e-15,65.8
d159e0f3-94e9-4ca1-b397-d71a0c517321,J23107,100.000,35,0,0,878,912,1,35,7.32e-15,65.8
a758dcaf-0c8c-454b-9570-f17177d172d5,J23116,100.000,32,0,0,1546,1577,35,4,2.59e-13,60.2
70e0df4d-2492-441f-b787-b7e8a98fbdb0,J23113,100.000,33,0,0,178,210,1,33,2.87e-14,62.1
ea9506be-79f0-43a1-a642-c541241191b2,J23113,100.000,35,0,0,3591,3625,35,1,1.24e-14,65.8
ea9506be-79f0-43a1-a642-c541241191b2,J23113,100.000,35,0,0,672,706,35,1,1.24e-14,65.8
2d6eafd4-e8a2-45c3-84b6-96ddf0c3a528,J23116,100.000,35,0,0,912,946,1,35,3.47e-15,65.8
35959417-8ffa-4558-a747-980bc6c3758b,J23107,100.000,35,0,0,1237,1271,35,1,1.32e-14,65.8
81357b07-5edf-49d2-b32c-40b84b087cb5,J23113,100.000,35,0,0,541,575,1,35,5.68e-15,65.8
ae03751a-6570-4f1b-8a7e-92a26ac0e1a1,J23113,100.000,35,0,0,244,278,1,35,6.51e-15,65.8
17495642-3c44-49fa-942e-ef96f7e14088,J23116,100.000,35,0,0,181,215,1,35,5.42e-16,65.8
0a3f2b77-8d72-4e7c-9a0b-e5c34fecee1d,J23107,100.000,35,0,0,964,998,1,35,4.38e-15,65.8
ddb13e71-d023-4f25-a9a7-35236d5ac604,J23116,100.000,35,0,0,1837,1871,35,1,5.14e-15,65.8
bdbd8566-3dff-4a6e-a6b0-e603fa5b760e,J23113,100.000,35,0,0,313,347,35,1,5.57e-15,65.8
891d8fbb-7606-4651-8bd4-5dd146c5b0aa,J23116,100.000,35,0,0,316,350,1,35,1.72e-15,65.8
29d2b877-d84b-4353-aee0-72d3d76bef3b,J23116,100.000,35,0,0,4586,4620,1,35,1.23e-14,65.8
29d2b877-d84b-4353-aee0-72d3d76bef3b,J23113,100.000,35,0,0,1706,1740,1,35,1.23e-14,65.8
dbe16559-ee21-4aa4-8ad5-ba5f4f9b39be,J23113,100.000,35,0,0,67,101,1,35,7.10e-16,65.8
71d58c3d-3c41-4134-9860-778c589f5881,J23107,100.000,35,0,0,642,676,35,1,4.99e-15,65.8
61bc407f-6a68-4501-b141-29379fdeeaed,J23116,100.000,35,0,0,517,551,1,35,6.64e-15,65.8
61bc407f-6a68-4501-b141-29379fdeeaed,J23116,100.000,35,0,0,625,659,1,35,6.64e-15,65.8
b768c163-c622-4c78-b37d-ef4fd8df0c51,J23116,100.000,35,0,0,1069,1103,35,1,5.16e-15,65.8
1b46c1dd-c201-46a9-ad53-b5ec6f75143c,J23116,100.000,35,0,0,197,231,35,1,3.06e-15,65.8
12182b67-7e35-4ecd-bbf8-af31bb70027f,J23116,100.000,35,0,0,104,138,1,35,5.22e-16,65.8
1321f3fb-7dac-42e2-aade-32ed8127d592,J23107,100.000,35,0,0,170,204,1,35,5.14e-15,65.8
1227611d-445d-4648-b070-9a3fca9d1ae6,J23107,100.000,35,0,0,2029,2063,35,1,5.14e-15,65.8
546d9e55-3dcd-4f94-b766-18c59e58534c,J23116,100.000,35,0,0,1436,1470,1,35,5.16e-15,65.8
ce98fdad-13dc-427f-b83b-e0fa73e2441e,J23116,100.000,35,0,0,731,765,1,35,5.11e-15,65.8
4f8a9723-43ca-4b89-8520-b3e0c84fede2,J23116,100.000,35,0,0,2803,2837,1,35,1.22e-14,65.8
4f8a9723-43ca-4b89-8520-b3e0c84fede2,J23118,100.000,35,0,0,130,164,1,35,1.22e-14,65.8
2510f242-fd0e-486e-8886-ae904441d0d7,J23116,100.000,35,0,0,186,220,1,35,3.56e-15,65.8
a74f69a8-848a-4207-97ac-16bcde823f90,J23113,100.000,28,0,0,388,415,28,1,2.21e-11,52.8
