query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
3c90ed4f-27c2-4393-905a-5fff128abd6a,symE,100.000,223,0,0,4,226,223,1,1.72e-117,412
fe267e82-a403-4e6e-8712-55497d3b5b3a,pac,99.615,260,1,0,16,275,1959,2218,1.59e-137,475
3f213179-ab0b-4cec-a27c-3a49ef35e352,pac,99.842,2538,4,0,571,3108,1,2538,0.0,4665
3f213179-ab0b-4cec-a27c-3a49ef35e352,symE,98.830,342,0,2,3248,3588,1,339,1.14e-175,606
1ba77bd3-8223-44a8-ac63-5e5104029ef0,pac,100.000,239,0,0,1,239,1753,1991,1.40e-127,442
d7120a72-043b-476c-8bed-5b47c9e32277,pac,100.000,854,0,0,1,854,452,1305,0.0,1578
5392c418-bb0b-4936-8800-6956cab6098f,pac,97.753,267,3,1,1,267,672,409,5.60e-132,457
78e77487-ed54-4ee5-967c-b51c31151a50,pac,99.765,426,1,0,1,426,1885,1460,0.0,782
e3a980e1-6e65-4f86-a0ce-7bd7d8a05a19,pac,97.808,730,2,5,1,716,592,1321,0.0,1247
0591caf0-67a2-4547-b694-ef7d815b682d,symE,99.595,247,0,1,7,253,94,339,7.89e-129,449
048517da-ee19-4109-9ca3-567c79fcd693,pac,99.085,656,4,2,14,668,1446,2100,0.0,1177
dd11be77-a849-47fc-b62c-95503f89caca,pac,98.049,205,1,1,1,205,1489,1690,5.72e-101,353
ad491bce-9edf-4344-8cac-80974c2106d9,pac,95.475,1547,33,28,468,1992,1,1532,0.0,2435
9dc2e024-7d2d-44d7-b22a-eca36400099f,pac,99.488,2539,5,5,2128,4659,1,2538,0.0,4610
4b71a6c4-4c9c-4109-892c-ff768dce8969,pac,99.856,695,0,1,1,695,1149,456,0.0,1277
cfe14154-d158-4ef5-8492-518bf2da5ab9,pac,100.000,693,0,0,1,693,429,1121,0.0,1280
d3612de8-9448-4a4f-858c-71b9ace301d3,pac,97.527,2548,20,27,2985,5499,1,2538,0.0,4316
d3612de8-9448-4a4f-858c-71b9ace301d3,symE,98.525,339,1,3,87,421,1,339,2.47e-172,595
564a5beb-df2d-4e3b-9355-452be91ea2aa,pac,98.075,2545,26,16,2872,5402,2536,1,0.0,4407
564a5beb-df2d-4e3b-9355-452be91ea2aa,symE,99.118,340,1,2,2398,2736,339,1,8.83e-177,610
1825387f-bd5a-42d1-92be-a16449085dbf,pac,95.928,221,5,3,212,430,2538,2320,3.44e-101,355
1825387f-bd5a-42d1-92be-a16449085dbf,symE,100.000,75,0,0,1,75,75,1,3.78e-36,139
39e55847-e5bf-4285-9765-214f85e6b122,pac,98.704,2547,11,16,2817,5350,1,2538,0.0,4501
39e55847-e5bf-4285-9765-214f85e6b122,symE,98.696,230,3,0,11,240,110,339,3.48e-116,409
39e55847-e5bf-4285-9765-214f85e6b122,symE,98.901,91,1,0,5490,5580,1,91,2.99e-42,163
e28d3dfd-2df8-4979-bcee-affc6d3843db,pac,98.889,720,5,3,1,719,718,1,0.0,1282
3fd5da4b-38b2-44da-9b73-c26e52a69f53,pac,99.908,1084,0,1,12,1094,1135,2218,0.0,1995
2c596424-0512-41f8-89ea-2c32921afded,symE,98.525,339,4,1,316,653,1,339,3.33e-173,597
2c596424-0512-41f8-89ea-2c32921afded,pac,100.000,175,0,0,2,176,2364,2538,6.24e-91,324
49bedf5c-b018-4915-86eb-cc3d591d1cbb,pac,100.000,527,0,0,1,527,833,1359,0.0,974
2970306d-8d81-4c05-91e1-3a0e065819ba,symE,99.115,339,0,2,82,417,1,339,8.69e-177,606
bd1eac84-845f-4899-93f0-3eefcebb0383,pac,99.210,633,1,3,1,629,1906,2538,0.0,1138
bd1eac84-845f-4899-93f0-3eefcebb0383,symE,100.000,339,0,0,768,1106,1,339,0.0,627
f76fccc9-b22d-4fd7-b9af-6fbfe0298778,pac,99.038,416,1,1,1,416,413,1,0.0,743
fc7356c2-8d40-4b7d-b934-d7d1b94bd55b,pac,100.000,1623,0,0,911,2533,2538,916,0.0,2998
fc7356c2-8d40-4b7d-b934-d7d1b94bd55b,symE,99.115,339,3,0,436,774,339,1,4.02e-177,610
f4bcc93b-4aa3-461e-a117-44dec89a09d9,pac,98.840,431,2,2,1,430,2110,2538,0.0,765
bc6619f6-552a-42df-a626-4ff0e38fef9f,pac,97.539,1219,20,8,1,1212,2430,1215,0.0,2076
158f7355-b7c8-4f39-a8d3-4b9642d75fb2,symE,100.000,339,0,0,53,391,1,339,0.0,627
74bbb366-f509-48d2-909e-2713aaf33935,pac,99.604,2527,5,4,2978,5500,2538,13,0.0,4606
74bbb366-f509-48d2-909e-2713aaf33935,symE,99.407,337,2,0,2576,2912,339,3,2.43e-177,612
f54130f0-463b-4e15-bfd7-da4b10850fa3,pac,96.881,481,8,4,1,479,1121,646,0.0,798
83da8a59-1f0d-4fcf-adbe-adcf6d176fe5,pac,97.977,1483,17,12,19,1494,57,1533,0.0,2560
e27e7cfd-a98b-4978-8a13-f59cafb36eab,symE,100.000,339,0,0,315,653,1,339,0.0,627
e27e7cfd-a98b-4978-8a13-f59cafb36eab,pac,100.000,175,0,0,1,175,2364,2538,2.29e-91,324
25f2812c-1911-49c0-964a-e1a0c6ea6fa2,pac,97.773,449,4,2,1,443,522,74,0.0,769
ae8aceb3-0bed-4b62-b7a1-1ed14ef299ec,pac,99.447,1990,6,5,1,1987,1988,1,0.0,3609
61555ec0-4944-46a2-aacf-198875a1225d,pac,99.574,2114,7,2,1,2112,2114,1,0.0,3853
b901fb17-4aaa-46a4-8ae2-84f25c63684a,pac,100.000,2030,0,0,1,2030,2030,1,0.0,3749
b901fb17-4aaa-46a4-8ae2-84f25c63684a,pac,99.799,497,1,0,5092,5588,2538,2042,0.0,913
b901fb17-4aaa-46a4-8ae2-84f25c63684a,symE,100.000,339,0,0,4614,4952,339,1,0.0,627
92342d4c-8bf1-4c9d-bcc8-1d6719985698,symE,96.117,103,2,2,1,101,208,310,3.67e-45,167
d5bbadb3-f053-4e15-b41d-0ad6cc507dc4,pac,99.235,1046,5,3,4,1047,717,1761,0.0,1884
a5aa8007-2aab-4f8c-a2d6-5a4053df2ff7,pac,99.646,2541,2,4,1588,4124,2538,1,0.0,4636
a5aa8007-2aab-4f8c-a2d6-5a4053df2ff7,symE,100.000,339,0,0,1111,1449,339,1,0.0,627
fcb5f0df-f0a6-4545-8ba2-d1dc221b9eb9,pac,96.901,1323,16,13,1,1302,1220,2538,0.0,2193
fcb5f0df-f0a6-4545-8ba2-d1dc221b9eb9,symE,99.200,125,1,0,1442,1566,1,125,1.05e-61,226
16055388-e632-4504-98ae-e54b2493e724,pac,98.900,2546,12,12,1470,4007,1,2538,0.0,4532
16055388-e632-4504-98ae-e54b2493e724,symE,99.118,340,2,1,4146,4485,1,339,8.87e-177,610
6334bfb3-8b11-457e-b23a-f76da9011f6a,pac,99.038,1352,6,5,737,2083,2538,1189,0.0,2418
6334bfb3-8b11-457e-b23a-f76da9011f6a,symE,98.820,339,3,1,260,597,339,1,5.53e-175,603
b0c87292-983d-43d1-a4ab-3089f412ec54,symE,100.000,159,0,0,1053,1211,339,181,2.22e-82,294
da049a1a-9c36-472b-b189-bec6a800b4b4,symE,97.941,340,1,5,1182,1516,1,339,3.04e-169,584
c99bf72c-222b-47ea-9640-769223bc90b4,symE,100.000,83,0,0,4,86,83,1,1.98e-40,154
a5eafa6c-c6b2-43ce-ac29-7beba8d5f7e2,pac,93.500,200,11,2,4,201,1623,1424,9.63e-84,296
3bd79fd1-5092-481c-b35b-eda1224add4b,pac,99.034,1035,8,2,1,1034,595,1628,0.0,1855
fcfcc820-3fde-42ea-8615-ed5ab55cc0c9,symE,99.329,149,1,0,1,149,191,339,4.46e-75,270
8e10fb08-c66d-4075-b102-760db22c0fea,pac,99.307,433,3,0,1,433,428,860,0.0,784
b0a48be0-d6be-499e-90e0-9ab75de88542,pac,99.674,307,0,1,2,307,1063,757,4.79e-163,560
0fd68544-64c3-4953-bf94-954a333b0478,pac,98.889,90,0,1,4,92,90,1,7.61e-42,159
38e0cb2e-f058-4418-9a2e-7a4e902c685b,pac,99.614,259,0,1,17,275,1138,1395,2.09e-136,472
e4bd9536-952f-4808-867a-007ab97bf7ec,pac,98.687,1752,10,7,3739,5481,1,1748,0.0,3096
e4bd9536-952f-4808-867a-007ab97bf7ec,pac,99.853,679,0,1,1,679,1861,2538,0.0,1247
e4bd9536-952f-4808-867a-007ab97bf7ec,symE,98.230,339,3,1,819,1157,1,336,1.15e-170,590
9f1f7cd5-0c7e-4c82-a238-61d5f9c9d183,symE,97.222,180,2,3,1,180,163,339,7.02e-85,302
8ff3f01d-3231-47d6-bcac-98b9ee13a00d,pac,99.494,395,1,1,7,400,1037,1431,0.0,717
5369a215-6f5f-4306-a3e8-e7da37118c28,pac,99.685,2541,5,2,124,2664,2538,1,0.0,4645
21579d6d-45e5-4f15-bd30-411fd81057fc,pac,99.708,342,1,0,1,342,1090,1431,0.0,627
792475a9-ee27-438c-a5d7-bfb9a0d13182,pac,99.424,868,0,3,1,863,1471,604,0.0,1570
477b246c-ecb4-468f-915d-4ee7e3986127,pac,99.468,564,2,1,1,563,2029,1466,0.0,1024
5603b931-d2dc-48bc-b17b-a827fe46e9a0,pac,99.801,1006,1,1,1,1006,394,1398,0.0,1845
b4f5c2ef-d11f-4e24-a133-30c590a1f2f4,pac,100.000,299,0,0,2,300,837,539,7.85e-161,553
41f84e1f-ba00-448a-b791-9b9af11a5fb3,pac,97.998,2447,23,20,1,2439,2429,1,0.0,4224
41f84e1f-ba00-448a-b791-9b9af11a5fb3,pac,98.936,94,1,0,5477,5570,2538,2445,6.41e-44,169
41f84e1f-ba00-448a-b791-9b9af11a5fb3,symE,100.000,339,0,0,5003,5341,339,1,0.0,627
74da495c-bbac-46a3-b906-2b8bee03bbf8,pac,98.687,2057,13,9,1,2044,2099,44,0.0,3637
f376ea1d-fcfa-4296-8595-9b0ec742e260,pac,99.374,1438,2,3,1,1432,1437,1,0.0,2599
f376ea1d-fcfa-4296-8595-9b0ec742e260,pac,98.435,1086,12,5,4483,5563,2538,1453,0.0,1906
f376ea1d-fcfa-4296-8595-9b0ec742e260,symE,98.230,339,3,1,4008,4343,339,1,1.15e-170,590
3b2c7121-16c8-422d-87e6-0f09250af7b8,pac,97.040,473,9,5,1,470,2068,2538,0.0,791
3b2c7121-16c8-422d-87e6-0f09250af7b8,symE,99.254,134,1,0,607,740,1,134,4.88e-67,243
975ca2fe-4ff4-48c4-96ab-1580b0855f83,pac,98.630,365,2,3,10,372,1597,1234,0.0,643
890c8581-3bd2-4aac-b205-15dde0557580,pac,98.315,1543,18,8,1,1540,1001,2538,0.0,2699
890c8581-3bd2-4aac-b205-15dde0557580,pac,99.898,985,0,1,4181,5164,1,985,0.0,1812
97b3b790-8efb-49c0-8302-0610302f9d0c,pac,98.680,1439,6,7,456,1886,2538,1105,0.0,2540
97b3b790-8efb-49c0-8302-0610302f9d0c,symE,99.054,317,3,0,1,317,317,1,5.07e-165,569
13ed1591-fd17-46d8-a1a2-2b23a8a7afc4,pac,99.670,908,3,0,1,908,1186,2093,0.0,1661
234d59e5-890c-4a5a-8056-120158f1d961,pac,99.237,917,6,1,1,917,2515,1600,0.0,1653
6555a14e-52e5-4339-97c6-0b17f00d8e78,symE,97.015,201,2,3,22,219,312,113,2.21e-95,335
8d2fa46c-62ee-47d4-8c09-d96020ac4db7,pac,100.000,349,0,0,1,349,1366,1018,0.0,645
521a7a19-c083-4c2a-a098-a3f507701741,pac,99.744,1952,3,2,8,1958,586,2536,0.0,3576
521a7a19-c083-4c2a-a098-a3f507701741,symE,100.000,243,0,0,2098,2340,1,243,8.56e-129,449
bf121131-1d6e-4ebd-afcc-89f619416c32,pac,100.000,1659,0,0,632,2290,1,1659,0.0,3064
c3904f8d-e2fc-4224-b93b-fb3bb1022c5b,pac,100.000,449,0,0,1,449,449,1,0.0,830
acff762e-259e-4b04-8b0d-ebed6e9f66c9,pac,99.696,986,2,1,1,985,2258,1273,0.0,1803
485eeb9f-8488-44ff-9ccc-e745cd61282f,pac,99.724,2540,5,2,781,3320,1,2538,0.0,4650
485eeb9f-8488-44ff-9ccc-e745cd61282f,symE,100.000,339,0,0,3460,3798,1,339,0.0,627
d8dbb0e2-6684-40b5-8ac9-cc62d8a7ff39,pac,100.000,122,0,0,18,139,122,1,2.46e-62,226
ebbdd14f-cfe4-4cc4-b925-e3135be97eab,symE,99.691,324,1,0,179,502,339,16,7.91e-173,593
3abff659-7f45-49e9-8ede-b19b5634e569,pac,99.756,410,0,1,127,535,2538,2129,0.0,750
e7a961f4-1552-401d-8caf-7dc8b1ea64fe,pac,96.804,219,6,1,10,228,1926,2143,2.96e-104,364
16c5c2a9-cd33-4250-b0aa-6440fcaaf6e2,pac,98.800,250,3,0,1,250,2040,1791,1.14e-128,446
3a72f870-bb4f-4fe5-8b9b-6a541bcdfc3c,pac,100.000,327,0,0,397,723,2538,2212,5.27e-176,604
3a72f870-bb4f-4fe5-8b9b-6a541bcdfc3c,symE,97.328,262,4,3,2,261,261,1,4.37e-127,442
077a7828-993b-4fdb-87ad-f7832db43f7b,pac,99.766,853,2,0,1,853,1472,2324,0.0,1565
0f5117d7-9f7d-485c-8b5f-795929f4aff5,pac,99.396,2152,8,5,1,2149,389,2538,0.0,3897
0f5117d7-9f7d-485c-8b5f-795929f4aff5,pac,97.625,379,7,1,5201,5579,1,377,0.0,649
0f5117d7-9f7d-485c-8b5f-795929f4aff5,symE,100.000,339,0,0,2289,2627,1,339,0.0,627
e297b9a1-81ce-4c2d-9d52-150218c99ef4,pac,98.711,388,5,0,1,388,45,432,0.0,689
6b57882e-a7f8-426f-bcb3-8d66c75a6cfd,pac,99.304,575,2,2,3,575,1151,1725,0.0,1038
4a62a047-89c1-4ce1-873d-f54288cbe44c,symE,98.276,58,0,1,225,282,3,59,1.15e-24,100
e5ad86ad-75d0-4d96-ad4f-2c9d1dcf7a89,pac,99.824,567,0,1,1,566,1972,2538,0.0,1040
e5ad86ad-75d0-4d96-ad4f-2c9d1dcf7a89,symE,99.706,340,0,1,712,1051,1,339,1.07e-180,621
9fae531d-f56c-44b5-8844-5faa3cdc3109,pac,99.131,1956,6,2,1,1950,126,2076,0.0,3507
cfcdee11-2de0-4cb8-8468-c933d14937af,pac,98.157,217,0,2,1,214,1185,1400,1.28e-107,375
7a4f6413-cd23-4905-a078-b00057081a27,pac,98.939,1602,10,3,1,1595,919,2520,0.0,2857
32e9960d-67e5-49dd-a75b-513cd6f23ac0,pac,100.000,388,0,0,1,388,1865,2252,0.0,717
e3752ded-f5e6-4679-8b61-65e32f98db71,symE,98.529,340,3,2,51,389,1,339,1.96e-174,599
3f5f11d2-8df9-4fb2-a12a-009ae2805708,pac,98.431,2549,12,18,2104,4635,2538,1,0.0,4460
3f5f11d2-8df9-4fb2-a12a-009ae2805708,symE,97.668,343,2,5,1689,2029,339,1,5.32e-169,584
6651667a-df58-4912-884b-310b859a493e,symE,100.000,131,0,0,1,131,131,1,2.34e-67,243
d71729d5-9e60-4a65-aba6-a29220a151e1,pac,90.476,189,5,5,1,189,2114,1939,5.51e-66,237
33256c56-4ef0-406f-818b-342f646c1411,symE,100.000,58,0,0,410,467,339,282,1.17e-26,108
fc9061ab-8308-4a8f-bfa4-d096a16d6390,symE,99.705,339,0,1,33,370,1,339,1.79e-180,619
296c5210-e337-4698-8e67-fed557d5f181,pac,97.328,262,0,2,1719,1973,1,262,1.56e-125,438
e3ccfbe0-0c44-4f07-a618-f5924ed2f72f,symE,96.970,132,1,1,1,129,166,297,1.32e-60,219
272de185-753d-405d-9573-1c10c7a0bea4,pac,99.679,1867,6,0,808,2674,2538,672,0.0,3415
272de185-753d-405d-9573-1c10c7a0bea4,symE,100.000,339,0,0,330,668,339,1,0.0,627
42da09b7-d1aa-4016-9866-8d32cb2c3d4d,pac,99.666,299,1,0,106,404,2538,2240,5.00e-159,547
e02c1a9e-1a28-42ce-b81f-33365b3b22f4,pac,99.764,2539,3,2,40,2576,1,2538,0.0,4652
fa41ad45-e9a9-436a-8884-5be2eb4ecec6,symE,100.000,339,0,0,461,799,1,339,0.0,627
fa41ad45-e9a9-436a-8884-5be2eb4ecec6,pac,96.250,320,9,3,1,318,2220,2538,8.72e-151,521
16fdea3a-a805-4b2f-b26f-b8dc965a6a11,pac,97.817,458,3,5,1,452,530,74,0.0,784
7c177b5b-a587-4dea-938a-2b25d78a7c6a,pac,99.284,559,3,1,2,559,2217,1659,0.0,1009
c2eb5cd0-f53c-4150-9d1c-76fe7db0e394,pac,100.000,34,0,0,1,34,34,1,1.80e-13,63.9
c215f22f-11d3-4e1d-ac76-e42e767bf16f,pac,99.643,560,0,2,1,558,1643,2202,0.0,1022
0fec31e0-ea7d-4947-a798-3c3673b043ff,pac,99.634,546,0,2,1,545,2178,1634,0.0,996
410fc358-f287-4896-ac1f-54f3bf6c10ad,pac,98.737,950,8,3,4,949,168,1117,0.0,1685
77daf65e-3aba-44d7-bfcb-de68e1d3d2f5,symE,100.000,96,0,0,86,181,339,244,3.27e-48,178
7c486736-2f65-41dd-8dc4-28e1c4ddd37c,pac,97.651,2554,35,19,2797,5341,2538,1,0.0,4361
7c486736-2f65-41dd-8dc4-28e1c4ddd37c,symE,97.305,334,2,4,2330,2658,332,1,9.05e-162,560
3353d557-7c2d-4618-bf2d-aed49da74c0b,pac,99.031,1755,11,5,1,1754,789,2538,0.0,3142
3353d557-7c2d-4618-bf2d-aed49da74c0b,symE,97.872,47,1,0,1895,1941,1,47,2.98e-18,82.4
fbb41441-f6e3-4473-8269-1c2d6668c0ef,pac,99.806,1547,3,0,3930,5476,2538,992,0.0,2841
fbb41441-f6e3-4473-8269-1c2d6668c0ef,pac,74.706,680,73,69,328,943,645,1,1.03e-56,211
fbb41441-f6e3-4473-8269-1c2d6668c0ef,symE,100.000,339,0,0,3452,3790,339,1,0.0,627
3a2c940e-39ae-4716-acc2-cbfa922a218e,pac,98.932,936,6,4,1,935,2510,1578,0.0,1670
a3588fb9-8356-456c-866e-ae62e3950ed2,pac,99.329,2533,11,1,1,2527,2533,1,0.0,4578
a3588fb9-8356-456c-866e-ae62e3950ed2,symE,99.705,339,1,0,5105,5443,339,1,4.10e-180,621
7a0ecacc-eaab-4239-aa65-e96231d45312,pac,100.000,398,0,0,5,402,1413,1016,0.0,736
92740351-cec9-478d-863b-e7e83a785df7,pac,94.813,2545,64,52,748,3241,1,2528,0.0,3906
5e17a146-ed03-43bc-a041-efab6683070c,pac,99.803,2539,4,1,9,2547,2538,1,0.0,4660
d5d69431-f7bc-477d-a87e-3aecc5c1504d,pac,99.186,614,3,2,238,850,2538,1926,0.0,1105
d5d69431-f7bc-477d-a87e-3aecc5c1504d,symE,100.000,98,0,0,1,98,98,1,1.24e-48,182
755d4f6d-f4e8-4f83-93c5-049dc54064b3,pac,97.857,420,4,4,26,443,1224,808,0.0,721
9b362361-23bc-4ccb-95d5-49bbf85ca278,pac,100.000,602,0,0,1,602,2424,1823,0.0,1112
2a68b272-9290-46ea-a18a-c28c1ee394d7,pac,99.886,880,0,1,1,880,1422,544,0.0,1618
935d1467-b13a-423d-a47c-8ebe404b0ebb,pac,97.322,1195,17,14,1,1183,811,2002,0.0,2015
5bd2be57-521f-42eb-852d-90e1e6cbb5b3,pac,100.000,864,0,0,1,864,515,1378,0.0,1596
5a32301d-c12e-4355-a369-caffd2d41f95,pac,98.710,310,0,2,1,306,2229,2538,6.23e-159,547
5a32301d-c12e-4355-a369-caffd2d41f95,symE,100.000,59,0,0,446,504,1,59,3.48e-27,110
c1cfc931-5809-4baa-b45f-f727a2b65c54,symE,99.123,342,0,1,1648,1989,339,1,1.02e-177,612
c1cfc931-5809-4baa-b45f-f727a2b65c54,pac,100.000,192,0,0,2126,2317,2538,2347,1.90e-100,355
e2a7ded8-74ef-4b17-aec5-0ec78260d1f6,pac,98.024,506,4,6,3,505,554,1056,0.0,874
90d82784-6b91-42fa-8bf5-c13b91b98159,pac,98.028,1014,5,9,10,1015,1529,2535,0.0,1748
90d82784-6b91-42fa-8bf5-c13b91b98159,symE,91.420,338,10,10,1146,1464,2,339,1.18e-127,446
83fe7f07-0caf-428c-9df8-acbeb12777a2,pac,98.571,1400,12,7,2453,3850,2536,1143,0.0,2468
83fe7f07-0caf-428c-9df8-acbeb12777a2,symE,98.235,340,5,1,1975,2314,339,1,6.16e-172,593
c00f8a48-2920-4fe9-9d61-e1492269dd4d,pac,98.657,968,6,6,2,965,1574,2538,0.0,1709
c00f8a48-2920-4fe9-9d61-e1492269dd4d,symE,99.672,305,0,1,1104,1407,1,305,2.94e-161,556
d0c5c4e0-c1d3-43e3-87ea-08f6e9da1101,pac,98.465,2541,25,14,1340,3871,2536,1,0.0,4464
d0c5c4e0-c1d3-43e3-87ea-08f6e9da1101,symE,98.534,341,2,2,860,1199,339,1,1.91e-173,599
d7812db8-eea5-4459-a484-6a585105c812,pac,99.118,340,1,2,1,339,919,1257,5.31e-178,610
a8f0878e-7db9-4834-9542-ce8c2d4b3664,pac,100.000,841,0,0,1,841,899,1739,0.0,1554
4620a2a0-de7f-4bc5-a0a8-6c08112b1656,symE,98.795,83,0,1,127,208,1,83,1.06e-38,147
b6e2a003-f710-4c5a-9f3d-5cae39c953cb,symE,100.000,339,0,0,19,357,1,339,0.0,627
9f0379b9-ee43-404d-862a-ad8d824c4b2e,symE,97.273,330,5,3,2298,2626,327,1,6.55e-161,556
6925a9ee-d695-47eb-a74e-954f182d20c7,pac,100.000,171,0,0,1,171,171,1,7.00e-90,316
07a44d9c-f237-472c-879f-2741a22f75f5,pac,99.687,319,1,0,1,319,2220,2538,3.80e-170,584
ca683b80-0970-40ca-8430-a599133688f9,symE,100.000,175,0,0,356,530,339,165,1.20e-91,324
e00f3ee2-666b-4f51-984d-750155bcd727,pac,99.129,1263,9,2,1,1262,1262,1,0.0,2270
