query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
88260580-b34b-4437-8c42-f80dcb5ff67f,T2_L3S2P21,96.774,62,0,2,246,306,1,61,1.43e-25,102
88260580-b34b-4437-8c42-f80dcb5ff67f,T1_L3S2P55,98.246,57,0,1,5351,5406,1,57,1.85e-24,99.0
aa973ca5-163c-46f2-b14f-cde47010e6ca,T2_L3S2P21,100.000,61,0,0,4270,4330,1,61,6.72e-29,113
aa973ca5-163c-46f2-b14f-cde47010e6ca,T1_L3S2P55,100.000,57,0,0,3792,3848,1,57,1.12e-26,106
17350c18-02f5-484c-aae1-104ce70a1a5b,T1_L3S2P55,100.000,56,0,0,1793,1848,2,57,1.44e-26,104
11649058-66df-419c-9f96-ff0634cda1b0,T2_L3S2P21,100.000,51,0,0,49,99,1,51,4.32e-24,95.3
fcd1a534-7b81-40e7-b661-a3e583c3ec86,T2_L3S2P21,100.000,61,0,0,392,452,61,1,1.03e-29,113
294ff283-f6c3-40b6-a47b-a60fed539017,T2_L3S2P21,96.721,61,1,1,956,1015,61,1,5.23e-25,100
294ff283-f6c3-40b6-a47b-a60fed539017,T1_L3S2P55,98.246,57,0,1,1437,1492,57,1,1.88e-24,99.0
01fab08d-c441-4a41-81c7-73b2610238a8,T1_L3S2P55,100.000,57,0,0,345,401,57,1,5.53e-27,106
5c9d81c6-b943-4933-94f3-8ff015c74838,T2_L3S2P21,100.000,61,0,0,3338,3398,1,61,4.41e-29,113
5c9d81c6-b943-4933-94f3-8ff015c74838,T1_L3S2P55,98.246,57,0,1,2865,2920,1,57,1.24e-24,99.0
76b6b0c6-ccb2-4515-9b05-c7546f991263,T2_L3S2P21,98.276,58,0,1,390,446,61,4,6.36e-26,100
76adb8d2-4747-4ec4-861f-26b66ef877a7,T1_L3S2P55,100.000,57,0,0,694,750,57,1,7.39e-27,106
6617b797-5579-43c6-9062-a781f446ca37,T2_L3S2P21,100.000,61,0,0,398,458,61,1,8.66e-30,113
a6fdf72f-b90a-46a7-8ef7-a3d52fe4ed70,T1_L3S2P55,100.000,57,0,0,2768,2824,1,57,6.08e-27,106
e9637fa1-644b-4f23-993c-e9e51a825df1,T2_L3S2P21,100.000,51,0,0,1585,1635,61,11,9.78e-24,95.3
14f0b109-c8a5-434f-b905-32238f53fc5c,T2_L3S2P21,98.361,61,0,1,3116,3175,1,61,7.75e-27,106
14f0b109-c8a5-434f-b905-32238f53fc5c,T1_L3S2P55,98.113,53,0,1,2642,2693,1,53,2.17e-22,91.6
c2442546-714b-4e98-8852-c86095ce6ac2,T2_L3S2P21,98.361,61,0,1,839,898,1,61,1.88e-27,106
bf737057-0dff-43de-a2cb-48e7efb61638,T2_L3S2P21,98.214,56,0,1,1905,1959,1,56,2.68e-24,97.1
35bf5ec6-7d11-44aa-872b-d33947cda8b4,T2_L3S2P21,98.214,56,0,1,383,437,1,56,9.81e-25,97.1
4738ecc5-c8c8-4be5-b747-a94be912628c,T2_L3S2P21,100.000,61,0,0,1526,1586,1,61,6.73e-29,113
4738ecc5-c8c8-4be5-b747-a94be912628c,T1_L3S2P55,98.246,57,0,1,1048,1103,1,57,1.88e-24,99.0
a4b89dac-99ed-44ba-9b32-77d783a75954,T2_L3S2P21,98.361,61,0,1,2469,2528,61,1,1.12e-26,106
a4b89dac-99ed-44ba-9b32-77d783a75954,T1_L3S2P55,97.917,48,1,0,2950,2997,57,10,5.26e-20,84.2
c4765501-0991-46b1-9fe4-33b9e6ed1966,T2_L3S2P21,100.000,50,0,0,1677,1726,1,50,2.75e-23,93.5
0811c145-a63b-488b-b596-9caedc1bcd53,T1_L3S2P55,100.000,57,0,0,1087,1143,1,57,1.11e-26,106
0811c145-a63b-488b-b596-9caedc1bcd53,T2_L3S2P21,100.000,55,0,0,1492,1546,1,55,1.44e-25,102
fe9bbc3a-1941-4290-b87a-7e0a93669e78,T2_L3S2P21,96.721,61,0,2,397,455,1,61,1.07e-25,100
bd12f57e-0068-4727-be39-1104d115c152,T1_L3S2P55,100.000,57,0,0,2920,2976,1,57,7.53e-27,106
bd12f57e-0068-4727-be39-1104d115c152,T2_L3S2P21,98.214,56,0,1,3397,3451,1,56,4.53e-24,97.1
b4e31829-4200-4100-bd7e-637ded81357a,T1_L3S2P55,98.246,57,1,0,3706,3762,1,57,3.76e-25,100
94e17f91-b4ec-40f4-a268-9ade8cd6a14e,T2_L3S2P21,97.872,47,0,1,43,89,1,46,6.51e-20,80.5
0aeb486e-dec2-435e-a7cf-7e4fd24532fb,T1_L3S2P55,100.000,55,0,0,257,311,57,3,1.11e-26,102
5f2e8b6c-7cce-4588-bc5b-5b8c461a966c,T1_L3S2P55,100.000,57,0,0,278,334,57,1,2.43e-27,106
422a0746-1108-4e1f-84dc-977d5142cbda,T1_L3S2P55,100.000,53,0,0,224,276,57,5,1.29e-24,99.0
2c5bcd0f-90db-4cc7-8703-a3c8698fcd57,T1_L3S2P55,100.000,57,0,0,963,1019,1,57,3.65e-27,106
2c5bcd0f-90db-4cc7-8703-a3c8698fcd57,T2_L3S2P21,98.246,57,0,1,1441,1496,1,57,6.10e-25,99.0
f4934385-76ab-4570-8887-dbc19b7991ff,T1_L3S2P55,100.000,57,0,0,1887,1943,57,1,1.13e-26,106
e3929e35-b121-4892-8d90-ea0f271121bd,T1_L3S2P55,98.246,57,1,0,3261,3317,1,57,5.00e-25,100
22cc7045-3790-4e98-9a52-446057a911f9,T2_L3S2P21,100.000,57,0,0,2654,2710,61,5,1.12e-26,106
22cc7045-3790-4e98-9a52-446057a911f9,T1_L3S2P55,100.000,57,0,0,3132,3188,57,1,1.12e-26,106
b8e32389-4b87-492a-97d4-cf5dd05aacc6,T1_L3S2P55,100.000,32,0,0,550,581,57,26,1.51e-13,60.2
4545ac11-128c-4d2e-a424-f973bb68dfbc,T1_L3S2P55,100.000,57,0,0,4219,4275,1,57,1.13e-26,106
4545ac11-128c-4d2e-a424-f973bb68dfbc,T2_L3S2P21,98.214,56,0,1,4698,4752,1,56,6.77e-24,97.1
2515b0d6-4f6a-43ad-bee3-73f4cab7093d,T2_L3S2P21,96.721,61,2,0,1057,1117,61,1,3.12e-26,102
3a21c5e3-b957-475d-a9fd-1fa74492c44c,T1_L3S2P55,98.246,57,1,0,5288,5344,57,1,5.22e-25,100
6ffaa6b0-825a-45f5-bfd8-8a3a301c24fa,T1_L3S2P55,100.000,57,0,0,2210,2266,57,1,6.54e-27,106
d339a82c-a7ba-49f9-9ba9-a2559ab243b9,T1_L3S2P55,100.000,57,0,0,3350,3406,57,1,1.12e-26,106
d339a82c-a7ba-49f9-9ba9-a2559ab243b9,T2_L3S2P21,96.721,61,0,2,2873,2931,61,1,5.22e-25,100
8db7d423-e2e1-4293-a10f-cc2e905d344f,T1_L3S2P55,100.000,57,0,0,365,421,1,57,1.22e-27,106
e3dd6f59-6f53-4449-9996-178a4f8c4e4f,T1_L3S2P55,98.182,55,0,1,852,905,55,1,1.65e-23,95.3
e3dd6f59-6f53-4449-9996-178a4f8c4e4f,T2_L3S2P21,98.148,54,0,1,375,427,54,1,5.94e-23,93.5
1512997c-0b74-4340-9204-a6db1012e188,T2_L3S2P21,100.000,61,0,0,369,429,61,1,7.03e-30,113
fdbed8ba-4380-464a-aaa5-87f270bf2e3b,T2_L3S2P21,98.361,61,0,1,1381,1440,1,61,1.11e-26,106
fdbed8ba-4380-464a-aaa5-87f270bf2e3b,T1_L3S2P55,100.000,57,0,0,903,959,1,57,1.11e-26,106
726d05cd-5433-4675-9e30-359691db2e12,T2_L3S2P21,98.361,61,0,1,2017,2076,61,1,1.12e-26,106
726d05cd-5433-4675-9e30-359691db2e12,T1_L3S2P55,96.491,57,0,2,2497,2552,56,1,8.70e-23,93.5
9210d7b6-3e98-4ca2-bf09-cb33f667c9cc,T1_L3S2P55,100.000,57,0,0,2122,2178,1,57,4.68e-27,106
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,T2_L3S2P21,100.000,59,0,0,1104,1162,1,59,8.67e-28,110
3b4308e6-c78e-4208-9f4e-f8f2aef8b598,T1_L3S2P55,100.000,47,0,0,636,682,11,57,4.06e-21,87.9
c893a722-b70f-494b-b728-8e560eb3a026,T1_L3S2P55,100.000,57,0,0,278,334,57,1,1.40e-27,106
5bba18dd-0a70-4b80-94cb-79cdb6f61f66,T2_L3S2P21,98.361,61,0,1,972,1031,1,61,6.44e-27,106
c8e405c4-82e4-43e1-851a-3d986f34998a,T1_L3S2P55,94.737,57,2,1,1199,1254,57,1,2.63e-21,87.9
c8e405c4-82e4-43e1-851a-3d986f34998a,T2_L3S2P21,98.000,50,0,1,726,774,61,12,9.45e-21,86.1
3842145e-e00f-4495-ac74-66c67ce77969,T1_L3S2P55,100.000,57,0,0,320,376,1,57,1.09e-27,106
a4953d41-3212-4ee9-a4f6-987e0e962790,T2_L3S2P21,100.000,58,0,0,2094,2151,1,58,1.37e-27,108
a4953d41-3212-4ee9-a4f6-987e0e962790,T1_L3S2P55,100.000,57,0,0,1617,1673,1,57,4.94e-27,106
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,T2_L3S2P21,98.361,61,0,1,3690,3749,61,1,1.12e-26,106
dd13f241-8ae4-4e54-9eef-c71dceed6c8e,T1_L3S2P55,98.246,57,1,0,4171,4227,57,1,5.23e-25,100
da02a369-da0f-48c5-90d3-701a6491fcd7,T2_L3S2P21,98.305,59,1,0,3530,3588,1,59,4.04e-26,104
da02a369-da0f-48c5-90d3-701a6491fcd7,T1_L3S2P55,98.246,57,1,0,3051,3107,1,57,5.23e-25,100
7847fbe5-29ab-496f-820e-32c9cf234f8c,T1_L3S2P55,100.000,57,0,0,356,412,57,1,1.20e-27,106
b093f7bc-505b-4d1e-a6e9-3ee4bfb0ebd6,T2_L3S2P21,100.000,61,0,0,4417,4477,1,61,6.71e-29,113
b093f7bc-505b-4d1e-a6e9-3ee4bfb0ebd6,T1_L3S2P55,100.000,53,0,0,3934,3986,1,53,1.88e-24,99.0
47e8f455-fa16-48a7-962b-5bcb26a1ed6f,T1_L3S2P55,96.429,56,0,2,1603,1656,56,1,3.14e-22,91.6
34877472-003c-4f42-96cc-9a65f78d71c4,T2_L3S2P21,98.361,61,0,1,357,416,61,1,4.64e-27,106
34877472-003c-4f42-96cc-9a65f78d71c4,T1_L3S2P55,100.000,57,0,0,837,893,57,1,4.64e-27,106
448b0010-4867-4d4d-a159-1e4cfd882a10,T1_L3S2P55,100.000,57,0,0,373,429,57,1,2.35e-27,106
54b904d3-e4f7-4d60-8739-d70ea94677c2,T2_L3S2P21,100.000,53,0,0,427,479,4,56,2.37e-25,99.0
971073be-3047-44fd-8bff-0e2e56a41fcd,T2_L3S2P21,98.361,61,0,1,5322,5381,61,1,1.12e-26,106
971073be-3047-44fd-8bff-0e2e56a41fcd,T1_L3S2P55,100.000,57,0,0,217,273,57,1,1.12e-26,106
52f4629f-879a-4386-983c-088cbbe6118d,T2_L3S2P21,92.308,65,1,4,472,536,1,61,6.52e-22,89.8
af4dce2d-71ad-4424-98ea-5f731cb4829e,T1_L3S2P55,91.228,57,1,2,1768,1820,1,57,1.89e-17,75.0
58377035-19bc-4574-8ffa-e0b991fa05c2,T1_L3S2P55,98.246,57,0,1,278,333,57,1,1.85e-25,99.0
ab01463b-a6ce-43ab-8952-7832033fa8ef,T2_L3S2P21,100.000,61,0,0,418,478,1,61,9.22e-30,113
ab01463b-a6ce-43ab-8952-7832033fa8ef,T1_L3S2P55,100.000,57,0,0,18,74,1,57,1.54e-27,106
1387a0c5-514a-4de4-a453-eb086997c723,T1_L3S2P55,96.491,57,1,1,447,502,1,57,1.11e-23,93.5
1526d5fb-1089-4a45-8e46-129dc2c41756,T1_L3S2P55,100.000,57,0,0,82,138,57,1,4.12e-28,106
e9ed5872-7754-429b-950c-e179328d0922,T2_L3S2P21,100.000,61,0,0,2604,2664,61,1,3.86e-29,113
4ca8315d-6d49-46a3-b10a-44780cce3d4f,T2_L3S2P21,100.000,43,0,0,176,218,1,43,2.75e-20,80.5
ce9ad5c1-58b5-4b1d-a1bc-a0d880fc5487,T2_L3S2P21,98.361,61,1,0,252,312,1,61,8.77e-28,108
07b046bb-5e8f-4cfe-a0f9-f8988e99e322,T1_L3S2P55,100.000,56,0,0,5298,5353,2,57,4.03e-26,104
73dc22a9-fd39-4485-ba20-6a686b43e69c,T2_L3S2P21,98.333,60,0,1,715,774,1,59,4.03e-26,104
73dc22a9-fd39-4485-ba20-6a686b43e69c,T1_L3S2P55,98.246,57,1,0,239,295,1,57,5.22e-25,100
1e07f194-00ae-4455-b1ca-e050895a1982,T2_L3S2P21,100.000,61,0,0,541,601,1,61,9.12e-30,113
1e07f194-00ae-4455-b1ca-e050895a1982,T1_L3S2P55,100.000,57,0,0,65,121,1,57,1.53e-27,106
2f64b640-9469-4b8c-8ad3-c5fd27efdb61,T1_L3S2P55,100.000,57,0,0,214,270,1,57,1.91e-27,106
2f64b640-9469-4b8c-8ad3-c5fd27efdb61,T2_L3S2P21,100.000,56,0,0,621,676,1,56,6.87e-27,104
be3f6b8f-f6a8-4d50-9f4b-201fc7e66e6e,T2_L3S2P21,100.000,61,0,0,862,922,1,61,2.63e-29,113
be3f6b8f-f6a8-4d50-9f4b-201fc7e66e6e,T1_L3S2P55,100.000,57,0,0,383,439,1,57,4.39e-27,106
98d08429-83c8-4fb1-83c2-fd198957be89,T2_L3S2P21,100.000,59,0,0,577,635,61,3,1.38e-28,110
22294896-d008-4b75-a285-8eb03f994e32,T1_L3S2P55,100.000,57,0,0,462,518,57,1,2.02e-27,106
22294896-d008-4b75-a285-8eb03f994e32,T2_L3S2P21,97.500,40,0,1,2,40,40,1,9.54e-16,67.6
b7283bfe-137f-4a64-bc23-513792dc3890,T2_L3S2P21,98.361,61,1,0,740,800,61,1,3.11e-27,108
b7283bfe-137f-4a64-bc23-513792dc3890,T1_L3S2P55,100.000,57,0,0,1216,1272,57,1,1.12e-26,106
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,T2_L3S2P21,100.000,61,0,0,638,698,1,61,4.83e-29,113
f6a0479a-cdb1-43e1-bc20-8e37d362b2e3,T1_L3S2P55,100.000,57,0,0,159,215,1,57,8.08e-27,106
b9aa66a6-b829-4134-bc71-c13bee6522d3,T1_L3S2P55,100.000,57,0,0,1709,1765,1,57,3.66e-27,106
2d7a42c1-ceb5-4859-b45f-0c0dd23af7a2,T2_L3S2P21,100.000,61,0,0,134,194,1,61,3.20e-29,113
36eba569-d4b8-43fc-a690-88aea2a8b7e6,T2_L3S2P21,98.361,61,0,1,3883,3942,61,1,7.98e-27,106
b2ee79db-a514-4331-9978-cab4d3511b22,T2_L3S2P21,96.429,56,0,1,71,124,1,56,1.35e-22,91.6
af79dbc9-bd58-464d-b9b2-e881f131a6a9,T1_L3S2P55,96.491,57,2,0,5131,5187,57,1,2.40e-23,95.3
ca2cc301-301e-4573-9bd2-159ca46693ea,T2_L3S2P21,100.000,61,0,0,2505,2565,1,61,6.72e-29,113
ca2cc301-301e-4573-9bd2-159ca46693ea,T1_L3S2P55,100.000,57,0,0,2030,2086,1,57,1.12e-26,106
754a712d-8cee-46d5-b736-5e4d5909f4f1,T2_L3S2P21,98.361,61,0,1,5241,5300,1,61,1.12e-26,106
754a712d-8cee-46d5-b736-5e4d5909f4f1,T1_L3S2P55,98.246,57,0,1,4764,4819,1,57,1.88e-24,99.0
ea9506be-79f0-43a1-a642-c541241191b2,T2_L3S2P21,100.000,61,0,0,3154,3214,61,1,6.72e-29,113
ea9506be-79f0-43a1-a642-c541241191b2,T1_L3S2P55,100.000,47,0,0,3636,3682,57,11,4.07e-21,87.9
13070ca8-e5f1-4ea8-825b-f341770c6f6d,T1_L3S2P55,100.000,57,0,0,260,316,1,57,4.13e-27,106
13070ca8-e5f1-4ea8-825b-f341770c6f6d,T2_L3S2P21,96.774,62,0,2,739,799,1,61,5.34e-26,102
35959417-8ffa-4558-a747-980bc6c3758b,T2_L3S2P21,100.000,61,0,0,3717,3777,61,1,7.15e-29,113
81357b07-5edf-49d2-b32c-40b84b087cb5,T1_L3S2P55,98.039,51,0,1,474,523,1,51,1.90e-21,87.9
ae03751a-6570-4f1b-8a7e-92a26ac0e1a1,T2_L3S2P21,96.774,62,1,1,651,712,1,61,7.81e-26,102
ae03751a-6570-4f1b-8a7e-92a26ac0e1a1,T1_L3S2P55,100.000,47,0,0,187,233,11,57,2.19e-21,87.9
bdbd8566-3dff-4a6e-a6b0-e603fa5b760e,T1_L3S2P55,98.246,57,1,0,358,414,57,1,2.40e-25,100
29d2b877-d84b-4353-aee0-72d3d76bef3b,T2_L3S2P21,100.000,61,0,0,2116,2176,1,61,6.67e-29,113
29d2b877-d84b-4353-aee0-72d3d76bef3b,T1_L3S2P55,100.000,57,0,0,1639,1695,1,57,1.12e-26,106
dbe16559-ee21-4aa4-8ad5-ba5f4f9b39be,T1_L3S2P55,100.000,56,0,0,1,56,2,57,2.16e-27,104
1b46c1dd-c201-46a9-ad53-b5ec6f75143c,T1_L3S2P55,100.000,57,0,0,242,298,57,1,2.76e-27,106
9e012d80-d7df-45fe-b9b1-e38d1d0161de,T2_L3S2P21,96.610,59,1,1,702,759,59,1,1.42e-24,97.1
e0dac3b7-f6ff-4fd2-9568-1d565b681fab,T1_L3S2P55,90.566,53,3,2,303,353,1,53,1.06e-16,69.4
4f8a9723-43ca-4b89-8520-b3e0c84fede2,T1_L3S2P55,100.000,57,0,0,2736,2792,1,57,1.11e-26,106
a74f69a8-848a-4207-97ac-16bcde823f90,T1_L3S2P55,98.000,50,0,1,436,484,50,1,3.35e-21,86.1
c2cb986d-365c-4d25-8132-6711019dea14,T1_L3S2P55,96.552,58,1,1,360,417,57,1,5.40e-24,95.3
2be954d1-ff2a-444d-8eec-a193538f67a6,T2_L3S2P21,98.361,61,0,1,890,949,61,1,6.60e-27,106
2be954d1-ff2a-444d-8eec-a193538f67a6,T1_L3S2P55,100.000,57,0,0,1371,1427,57,1,6.60e-27,106
6ac1ef1f-60ee-4590-86f9-fe4669802aa9,T1_L3S2P55,100.000,57,0,0,387,443,1,57,2.52e-27,106
6ac1ef1f-60ee-4590-86f9-fe4669802aa9,T2_L3S2P21,95.082,61,0,2,793,850,1,61,1.96e-23,93.5
791a7e04-db3d-4327-bcc6-2fd946e6fb99,T2_L3S2P21,98.361,61,0,1,475,534,61,1,3.14e-27,106
791a7e04-db3d-4327-bcc6-2fd946e6fb99,T1_L3S2P55,100.000,57,0,0,956,1012,57,1,3.14e-27,106
6fb4afd0-ccb8-4ea6-b93a-ef1448be5f6e,T1_L3S2P55,100.000,57,0,0,325,381,57,1,1.70e-27,106
533be9bd-e345-4ffb-994a-bec9d70b0d39,T1_L3S2P55,98.246,57,0,1,2931,2986,1,57,1.98e-24,99.0
533be9bd-e345-4ffb-994a-bec9d70b0d39,T2_L3S2P21,95.082,61,1,1,3408,3466,1,61,2.56e-23,95.3
973febe1-e369-4bf3-9539-2524145031d9,T1_L3S2P55,100.000,57,0,0,1410,1466,57,1,1.10e-26,106
35204e41-0b74-44e2-bf0b-bce68136e0d0,T2_L3S2P21,100.000,61,0,0,1208,1268,1,61,2.52e-29,113
80939856-0d45-4f02-a03c-7d5b906c5c28,T2_L3S2P21,100.000,56,0,0,221,276,1,56,1.22e-26,104
dead04b0-2ffc-4087-bc49-6c5f7add44bd,T1_L3S2P55,100.000,53,0,0,5178,5230,1,53,1.86e-24,99.0
dead04b0-2ffc-4087-bc49-6c5f7add44bd,T2_L3S2P21,98.214,56,0,1,85,139,1,56,6.68e-24,97.1
7d038ad2-284e-4677-b89a-ac1de92f0ff0,T2_L3S2P21,98.361,61,0,1,793,852,61,1,6.40e-27,106
eef761b7-015f-4f39-9720-c312302d3ef4,T2_L3S2P21,100.000,61,0,0,1291,1351,61,1,1.84e-29,113
b3602493-9d81-4465-adcb-26177e7d1553,T1_L3S2P55,100.000,57,0,0,278,334,57,1,5.88e-27,106
67289aff-785b-4a5e-8b22-ad1742f26b88,T2_L3S2P21,100.000,61,0,0,6736,6796,61,1,9.43e-29,113
67289aff-785b-4a5e-8b22-ad1742f26b88,T1_L3S2P55,100.000,57,0,0,7211,7267,57,1,1.58e-26,106
b157498b-d2ec-4302-8ac9-f17dcee152cb,T1_L3S2P55,96.429,56,1,1,1413,1467,2,57,2.07e-22,91.6
b157498b-d2ec-4302-8ac9-f17dcee152cb,T2_L3S2P21,92.857,56,1,2,1889,1941,1,56,1.61e-18,78.7
a3fcf86b-30f5-405a-b075-16998be02344,T2_L3S2P21,91.071,56,3,2,314,368,61,7,4.27e-18,75.0
43a2d28f-7020-4efb-ba0d-be84b5d85e9f,T2_L3S2P21,98.361,61,0,1,2867,2926,1,61,1.12e-26,106
43a2d28f-7020-4efb-ba0d-be84b5d85e9f,T1_L3S2P55,100.000,57,0,0,2389,2445,1,57,1.12e-26,106
f9ced857-ed23-460a-a864-972fb328e5e0,T1_L3S2P55,100.000,57,0,0,452,508,1,57,1.35e-27,106
4685cf75-cb8c-419e-a472-4eec6ad948f8,T2_L3S2P21,95.082,61,2,1,791,850,1,61,2.43e-23,95.3
4685cf75-cb8c-419e-a472-4eec6ad948f8,T1_L3S2P55,91.228,57,4,1,315,370,1,57,8.81e-18,76.8
42c0626e-f1d4-4abe-9e4e-206d29c7aa16,T2_L3S2P21,100.000,61,0,0,886,946,1,61,2.52e-29,113
42c0626e-f1d4-4abe-9e4e-206d29c7aa16,T1_L3S2P55,100.000,57,0,0,411,467,1,57,4.22e-27,106
8e0dc7d8-59cf-48b2-951b-f01f5798f9f0,T2_L3S2P21,98.361,61,0,1,3679,3738,61,1,8.27e-27,106
8f942a59-f6a1-400c-a195-7f32a940c83f,T2_L3S2P21,98.361,61,0,1,265,324,1,61,3.02e-27,106
6da4cc63-f3a1-44be-b570-f161747aab2b,T2_L3S2P21,98.387,62,0,1,1924,1985,61,1,1.74e-27,108
2ca516a1-734d-4df0-a0e2-6fd3cf05e036,T2_L3S2P21,98.387,62,0,1,151,212,1,61,8.48e-28,108
2de708e3-853e-4dc3-ad4d-fcc58eee8c1b,T1_L3S2P55,100.000,41,0,0,1741,1781,1,41,8.65e-18,76.8
cb35f88a-9b0e-4678-bd54-ea406288496f,T2_L3S2P21,100.000,61,0,0,4678,4738,61,1,6.52e-29,113
cb35f88a-9b0e-4678-bd54-ea406288496f,T1_L3S2P55,100.000,52,0,0,5160,5211,57,6,6.56e-24,97.1
797cc66a-febb-4361-b430-f50f41db41e0,T2_L3S2P21,100.000,61,0,0,3793,3853,1,61,6.70e-29,113
797cc66a-febb-4361-b430-f50f41db41e0,T1_L3S2P55,100.000,57,0,0,3388,3444,1,57,1.12e-26,106
73ade669-15b6-4c42-a875-ec137f5d0b4b,T1_L3S2P55,100.000,57,0,0,183,239,1,57,5.60e-28,106
4be9ba8c-6f30-437a-9e85-331efb76f3dd,T2_L3S2P21,100.000,61,0,0,129,189,61,1,3.87e-29,113
fbf1b5bd-34fa-4979-bb4e-04d7c4c9673d,T1_L3S2P55,100.000,57,0,0,128,184,57,1,2.37e-27,106
3faafaa3-94e4-40a1-aa45-f8f23e7943f5,T2_L3S2P21,100.000,61,0,0,4581,4641,1,61,6.70e-29,113
3faafaa3-94e4-40a1-aa45-f8f23e7943f5,T1_L3S2P55,100.000,57,0,0,4103,4159,1,57,1.12e-26,106
2b042e16-e8f4-45e9-b3e3-decbd07bce76,T1_L3S2P55,100.000,48,0,0,394,441,57,10,2.75e-22,89.8
60afa597-acd1-4300-bd0c-1ef432361303,T1_L3S2P55,100.000,57,0,0,424,480,1,57,1.96e-27,106
60afa597-acd1-4300-bd0c-1ef432361303,T2_L3S2P21,97.674,43,0,1,898,939,1,43,1.99e-17,73.1
348e1d45-5d08-4e23-9657-d92f5ac0aead,T1_L3S2P55,98.246,57,1,0,765,821,1,57,8.51e-26,100
65dcd5ce-766c-4651-8a68-919545f7ccae,T1_L3S2P55,100.000,57,0,0,1313,1369,1,57,4.50e-27,106
65dcd5ce-766c-4651-8a68-919545f7ccae,T2_L3S2P21,100.000,56,0,0,1790,1845,1,56,1.62e-26,104
84c59ff6-8ab9-4fb4-9f76-d801f1730d85,T2_L3S2P21,98.361,61,0,1,1375,1434,61,1,4.84e-27,106
