query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
12c2e7e1-6539-48cd-afad-c0416f4959b2,T3_ECK120033737,98.246,57,1,0,588,644,1,57,3.81e-25,100
12c2e7e1-6539-48cd-afad-c0416f4959b2,T3_ECK120033737,96.552,58,0,2,660,716,1,57,1.77e-23,95.3
1c7a5398-e8b9-4425-b964-aa45e60fbb19,T3_ECK120033737,96.491,57,1,1,610,665,57,1,2.06e-23,93.5
1814f5bd-bb31-4834-bc65-ea44a8b9a128,T3_ECK120033737,100.000,57,0,0,2525,2581,57,1,6.16e-27,106
1814f5bd-bb31-4834-bc65-ea44a8b9a128,T3_ECK120033737,100.000,57,0,0,2451,2507,57,1,6.16e-27,106
3d1913b9-9c40-48fe-ad52-31e9159ea002,T1_L3S2P55,100.000,49,0,0,3359,3407,57,9,2.01e-22,91.6
8ac19713-d2fc-43b2-a682-7af4a8eab569,T1_L3S2P55,96.491,57,1,1,1059,1114,1,57,5.71e-23,93.5
e90bf859-2050-4375-b273-45efe742c062,T1_L3S2P55,100.000,57,0,0,596,652,1,57,9.01e-27,106
e90bf859-2050-4375-b273-45efe742c062,T3_ECK120033737,100.000,42,0,0,802,843,1,42,1.97e-18,78.7
fd2b4369-6293-4540-bdac-0e93fbdd88e6,T1_L3S2P55,100.000,57,0,0,1598,1654,1,57,9.15e-27,106
7f570dc0-d0d0-4ceb-b6dc-f5148f8cdf38,T1_L3S2P55,100.000,51,0,0,234,284,1,51,1.92e-23,95.3
6ac04a1a-4b27-4d81-a69c-f06c8481c3fe,T3_ECK120033737,94.737,57,1,1,872,926,1,57,2.16e-21,87.9
6ac04a1a-4b27-4d81-a69c-f06c8481c3fe,T3_ECK120033737,94.545,55,0,1,800,851,1,55,1.01e-19,82.4
3654fb0e-90f4-43d9-8cc8-f2ef127c39da,T3_ECK120033737,98.276,58,0,1,1062,1119,57,1,2.23e-25,100
3654fb0e-90f4-43d9-8cc8-f2ef127c39da,T3_ECK120033737,98.246,57,0,1,989,1044,57,1,8.00e-25,99.0
e1ecf761-3c46-419e-ad54-eef235eb7ce5,T3_ECK120033737,100.000,57,0,0,1029,1085,57,1,6.18e-27,106
4422e8c2-e37f-4ac9-8359-ad49a0b80c66,T3_ECK120033737,100.000,57,0,0,1511,1567,57,1,5.93e-27,106
529aa989-0d1e-4cba-97e5-db3c47ded2a2,T3_ECK120033737,100.000,57,0,0,1482,1538,57,1,6.18e-27,106
ccc714e3-eb83-4491-be75-491a874cb300,T3_ECK120033737,100.000,57,0,0,3355,3411,57,1,8.00e-27,106
ccc714e3-eb83-4491-be75-491a874cb300,T3_ECK120033737,100.000,57,0,0,480,536,57,1,8.00e-27,106
1e5d7c3d-0c06-4e30-8671-f6fbf27e96bb,T3_ECK120033737,100.000,57,0,0,1757,1813,1,57,6.25e-27,106
1e5d7c3d-0c06-4e30-8671-f6fbf27e96bb,T3_ECK120033737,98.246,57,0,1,1613,1668,1,57,1.05e-24,99.0
9c95d901-8c7c-4861-941d-b3bb52971354,T3_ECK120033737,98.246,57,0,1,2297,2352,1,57,1.01e-24,99.0
916e1548-98b4-44a7-a727-2a7d5efcc182,T3_ECK120033737,96.552,58,0,2,2665,2721,1,57,1.32e-23,95.3
8c253845-b1a2-4eb5-b2cb-2f9b375d224f,T3_ECK120033737,100.000,57,0,0,1456,1512,1,57,7.97e-27,106
8c253845-b1a2-4eb5-b2cb-2f9b375d224f,T3_ECK120033737,100.000,43,0,0,2562,2604,1,43,4.83e-19,80.5
cf856a4a-6c42-4374-ad4c-41fa21abb592,T3_ECK120033737,100.000,57,0,0,833,889,1,57,7.26e-27,106
cf856a4a-6c42-4374-ad4c-41fa21abb592,T1_L3S2P55,98.276,58,0,1,1494,1551,1,57,3.38e-25,100
20dc884e-c56e-4b92-84e3-70054acd18c2,T3_ECK120033737,100.000,57,0,0,4080,4136,1,57,9.39e-27,106
20dc884e-c56e-4b92-84e3-70054acd18c2,T1_L3S2P55,96.491,57,1,1,2653,2708,1,57,7.31e-23,93.5
23a315b9-4088-46e8-887c-1de1c173165d,T3_ECK120033737,98.246,57,0,1,384,439,1,57,3.21e-25,99.0
b385d3fe-61bb-466d-8079-44b6606b3f5b,T3_ECK120033737,98.246,57,1,0,398,454,1,57,2.18e-25,100
847889a6-1b34-4b8d-826d-b3c5dc8e48f5,T3_ECK120033737,100.000,57,0,0,120,176,57,1,6.59e-27,106
847889a6-1b34-4b8d-826d-b3c5dc8e48f5,T1_L3S2P55,98.276,58,0,1,1548,1605,57,1,3.07e-25,100
b74dfa49-1875-418f-bdde-f28ee238382e,T3_ECK120033737,100.000,43,0,0,326,368,1,43,3.65e-19,80.5
5cf9109f-ebb8-4f60-b986-3dc4edac2624,T1_L3S2P55,100.000,57,0,0,1113,1169,1,57,3.77e-27,106
b7d6c7c9-87fc-488f-9cb0-bddaf335e462,T3_ECK120033737,100.000,54,0,0,2430,2483,57,4,2.91e-25,100
b7d6c7c9-87fc-488f-9cb0-bddaf335e462,T1_L3S2P55,100.000,54,0,0,1780,1833,57,4,2.91e-25,100
0e65b93d-2d38-468d-9fb4-0bf123c04575,T3_ECK120033737,100.000,57,0,0,802,858,57,1,8.12e-27,106
0e65b93d-2d38-468d-9fb4-0bf123c04575,T3_ECK120033737,100.000,46,0,0,3751,3796,46,1,1.06e-20,86.1
0285eba0-31ff-46f1-8cf1-5a85e883e7af,T1_L3S2P55,100.000,57,0,0,1139,1195,57,1,6.45e-27,106
0285eba0-31ff-46f1-8cf1-5a85e883e7af,T1_L3S2P55,100.000,57,0,0,272,328,57,1,6.45e-27,106
37296556-6a27-44b4-b784-a56810817536,T3_ECK120033737,85.965,57,6,2,999,1053,57,1,4.75e-13,60.2
984a7974-39ad-445e-a8d5-8c6819812bc0,T3_ECK120033737,100.000,57,0,0,685,741,57,1,6.01e-27,106
984a7974-39ad-445e-a8d5-8c6819812bc0,T3_ECK120033737,100.000,57,0,0,611,667,57,1,6.01e-27,106
4d2e8539-84dc-4201-9afd-33e4ddbe0828,T3_ECK120033737,100.000,57,0,0,2204,2260,1,57,6.92e-27,106
4d2e8539-84dc-4201-9afd-33e4ddbe0828,T1_L3S2P55,98.246,57,0,1,2117,2172,1,57,1.16e-24,99.0
ce3561aa-78d1-41b4-8491-00d3cc420366,T3_ECK120033737,94.828,58,1,2,1038,1094,1,57,3.13e-22,89.8
20a9e135-c9ae-444e-8e2e-b936bff97917,T1_L3S2P55,100.000,52,0,0,60,111,1,52,4.34e-24,97.1
20a9e135-c9ae-444e-8e2e-b936bff97917,T3_ECK120033737,92.982,57,1,2,2964,3017,1,57,4.37e-19,80.5
1559c1d2-a31e-4783-97b8-03811962d242,T3_ECK120033737,100.000,57,0,0,2153,2209,1,57,5.89e-27,106
75d2c3f7-ebde-431d-b353-ed8bfdbf68f5,T3_ECK120033737,100.000,56,0,0,127,182,57,2,2.18e-26,104
75d2c3f7-ebde-431d-b353-ed8bfdbf68f5,T3_ECK120033737,100.000,55,0,0,55,109,55,1,7.84e-26,102
7078ac23-9f84-49d1-b0a5-de3ddf8a795e,T3_ECK120033737,100.000,57,0,0,2149,2205,1,57,5.91e-27,106
f30c4186-c7a9-4162-95e5-243e42ce61ec,T3_ECK120033737,100.000,55,0,0,1337,1391,57,3,4.22e-26,102
f30c4186-c7a9-4162-95e5-243e42ce61ec,T1_L3S2P55,100.000,52,0,0,625,676,52,1,1.96e-24,97.1
95db9c9e-ed3e-478e-9823-1cce69cd38eb,T1_L3S2P55,98.246,57,1,0,1267,1323,1,57,1.59e-25,100
95db9c9e-ed3e-478e-9823-1cce69cd38eb,T3_ECK120033737,96.552,58,1,1,611,668,1,57,7.38e-24,95.3
c2340138-4abb-45f2-89f3-e233888c99fb,T1_L3S2P55,100.000,57,0,0,2629,2685,1,57,7.33e-27,106
c2340138-4abb-45f2-89f3-e233888c99fb,T3_ECK120033737,94.737,57,0,1,1972,2025,1,57,9.56e-21,86.1
b1f63357-11b0-4a1f-98c0-e856df5a0661,T3_ECK120033737,100.000,57,0,0,1573,1629,57,1,7.38e-27,106
b1f63357-11b0-4a1f-98c0-e856df5a0661,T1_L3S2P55,98.246,57,0,1,912,967,57,1,1.23e-24,99.0
755f78e1-b8eb-4d7e-bf20-d2bc2e519e31,T1_L3S2P55,100.000,57,0,0,4232,4288,1,57,8.77e-27,106
755f78e1-b8eb-4d7e-bf20-d2bc2e519e31,T3_ECK120033737,100.000,36,0,0,4320,4355,1,36,4.14e-15,67.6
759f1471-68f2-4990-aa15-d8ee7dabbdcf,T1_L3S2P55,100.000,52,0,0,3252,3303,1,52,5.48e-24,97.1
69cac4d2-8c00-4c27-a6f6-1741d7f0aa9b,T1_L3S2P55,98.246,57,1,0,291,347,1,57,3.39e-25,100
69cac4d2-8c00-4c27-a6f6-1741d7f0aa9b,T3_ECK120033737,100.000,44,0,0,3174,3217,1,44,1.23e-19,82.4
f794e134-df3a-4427-aa08-45048ee15491,T3_ECK120033737,100.000,57,0,0,179,235,57,1,2.10e-27,106
303270f6-48ba-471b-beb8-5f2991ee2186,T3_ECK120033737,100.000,57,0,0,1564,1620,1,57,9.79e-27,106
303270f6-48ba-471b-beb8-5f2991ee2186,T1_L3S2P55,100.000,57,0,0,1403,1459,1,57,9.79e-27,106
9fab0ffd-4b1c-42e7-91d0-2ae6acd221f7,T1_L3S2P55,100.000,57,0,0,4947,5003,57,1,1.07e-26,106
9fab0ffd-4b1c-42e7-91d0-2ae6acd221f7,T3_ECK120033737,96.491,57,2,0,254,310,57,1,2.31e-23,95.3
94b3da50-e733-411e-855b-e9ea7a552a8b,T3_ECK120033737,94.737,57,1,2,1232,1286,1,57,2.83e-21,87.9
94b3da50-e733-411e-855b-e9ea7a552a8b,T3_ECK120033737,94.737,57,0,1,2275,2328,1,57,1.02e-20,86.1
d98c8010-e771-4f65-9099-bdcd049c54c6,T1_L3S2P55,98.276,58,0,1,2250,2307,1,57,3.43e-25,100
91d0f90b-e70b-47e7-9f44-3ca969fd18c8,T3_ECK120033737,96.491,57,0,1,2184,2238,1,57,6.36e-23,93.5
91d0f90b-e70b-47e7-9f44-3ca969fd18c8,T3_ECK120033737,94.737,57,0,1,3299,3352,1,57,1.06e-20,86.1
38fadba3-18ef-4af9-987a-07c344f61330,T1_L3S2P55,98.246,57,0,1,4806,4861,1,57,1.66e-24,99.0
38fadba3-18ef-4af9-987a-07c344f61330,T1_L3S2P55,91.228,57,1,2,598,650,1,57,2.80e-17,75.0
38fadba3-18ef-4af9-987a-07c344f61330,T3_ECK120033737,100.000,42,0,0,4893,4934,1,42,2.17e-18,78.7
fbe00028-f0d7-44c3-89dc-3bf27d036c84,T3_ECK120033737,100.000,54,0,0,489,542,57,4,3.94e-25,100
70f6407c-844b-4d85-992e-9ddd57d8c539,T3_ECK120033737,94.737,57,0,1,2068,2121,1,57,7.88e-21,86.1
a47bb2b4-6d53-4b35-a24f-ca4910d1cf48,T1_L3S2P55,100.000,57,0,0,487,543,1,57,8.60e-27,106
2a829727-1865-40d8-ac1c-f4734845bb93,T3_ECK120033737,100.000,57,0,0,3210,3266,57,1,9.41e-27,106
2a829727-1865-40d8-ac1c-f4734845bb93,T1_L3S2P55,100.000,47,0,0,2581,2627,57,11,3.41e-21,87.9
30784bc5-8b83-4226-a921-49d89bf4373d,T3_ECK120033737,98.246,57,0,1,1668,1723,1,57,7.34e-25,99.0
e9da4703-ce8d-42d8-8e2f-eb9f221e1f5f,T3_ECK120033737,100.000,57,0,0,400,456,57,1,2.93e-27,106
a88d6cb4-bf55-4c17-a6f2-9c4a72b1db38,T3_ECK120033737,98.246,57,1,0,425,481,57,1,2.77e-25,100
a88d6cb4-bf55-4c17-a6f2-9c4a72b1db38,T1_L3S2P55,96.491,57,2,0,322,378,57,1,1.29e-23,95.3
536bc384-86f5-420d-be6a-fd11581f8c9b,T3_ECK120033737,100.000,57,0,0,3581,3637,57,1,8.90e-27,106
536bc384-86f5-420d-be6a-fd11581f8c9b,T1_L3S2P55,96.552,58,1,1,3715,3772,57,1,1.93e-23,95.3
752f4567-0fe6-4ad6-bb38-c5920341aae3,T3_ECK120033737,94.737,38,1,1,1247,1283,1,38,7.57e-13,58.4
04507c22-5dd8-4d5d-9d97-0e292faa8129,T3_ECK120033737,100.000,57,0,0,20,76,57,1,9.70e-27,106
04507c22-5dd8-4d5d-9d97-0e292faa8129,T1_L3S2P55,100.000,57,0,0,4190,4246,57,1,9.70e-27,106
c26c36d2-66fc-4976-aa78-660ed7d6c5a6,T3_ECK120033737,98.276,58,0,1,107,164,1,57,3.41e-25,100
c26c36d2-66fc-4976-aa78-660ed7d6c5a6,T3_ECK120033737,100.000,43,0,0,182,224,1,43,4.44e-19,80.5
c26c36d2-66fc-4976-aa78-660ed7d6c5a6,T1_L3S2P55,98.246,57,1,0,810,866,1,57,3.41e-25,100
72d5839e-9427-477d-a470-7fc427c9e8fc,T3_ECK120033737,100.000,57,0,0,1438,1494,57,1,7.11e-27,106
72d5839e-9427-477d-a470-7fc427c9e8fc,T1_L3S2P55,97.872,47,1,0,782,828,57,11,1.20e-19,82.4
fe5c3e02-71ad-4c01-86a6-0647706c03d7,T3_ECK120033737,98.246,57,0,1,273,328,1,57,2.99e-25,99.0
ff073f3d-b0de-489b-94a2-1f07c027d41c,T3_ECK120033737,100.000,57,0,0,2593,2649,57,1,5.92e-27,106
4b4fb0ca-9c23-4717-9f14-399b5d4a9a4f,T1_L3S2P55,88.136,59,3,4,1810,1866,1,57,3.53e-15,67.6
47778639-d2e1-4c50-b9a1-65e98501100e,T1_L3S2P55,100.000,57,0,0,3179,3235,1,57,7.07e-27,106
47778639-d2e1-4c50-b9a1-65e98501100e,T3_ECK120033737,96.552,58,0,2,2518,2574,1,57,1.53e-23,95.3
29086807-dc05-4ee4-a3a0-8aaaa97feb1e,T3_ECK120033737,100.000,57,0,0,891,947,57,1,7.10e-27,106
29086807-dc05-4ee4-a3a0-8aaaa97feb1e,T1_L3S2P55,96.364,55,2,0,236,290,57,3,1.99e-22,91.6
7c08bd8b-080f-494f-9a6b-c888b3e13c87,T3_ECK120033737,98.246,57,1,0,2228,2284,1,57,3.46e-25,100
82f7448f-9bff-4db4-9f63-4b33c6a2885f,T3_ECK120033737,100.000,57,0,0,2539,2595,1,57,5.91e-27,106
bca1267e-952c-472b-83d6-30048f0d74c5,T3_ECK120033737,100.000,57,0,0,1099,1155,1,57,7.44e-27,106
bca1267e-952c-472b-83d6-30048f0d74c5,T1_L3S2P55,98.246,57,1,0,1731,1787,1,57,3.46e-25,100
6efe7193-8cdb-4870-9983-1e9c3e55aaaf,T3_ECK120033737,100.000,57,0,0,2915,2971,1,57,7.22e-27,106
6efe7193-8cdb-4870-9983-1e9c3e55aaaf,T1_L3S2P55,96.226,53,1,1,13,65,1,52,9.40e-21,86.1
231e9454-2f55-4ab4-a00e-af35eca97bc4,T3_ECK120033737,98.246,57,0,1,417,472,57,1,6.39e-25,99.0
231e9454-2f55-4ab4-a00e-af35eca97bc4,T1_L3S2P55,100.000,47,0,0,576,622,57,11,1.38e-21,87.9
f218dfa2-9326-43df-9eb5-62847c300cba,T3_ECK120033737,100.000,57,0,0,302,358,1,57,6.94e-27,106
c820adf3-b472-4377-a569-7933f9d583fe,T3_ECK120033737,98.246,57,0,1,2298,2353,57,1,8.28e-25,99.0
c6680702-31c0-43ab-a86f-ff4b9af57f7a,T3_ECK120033737,98.246,57,0,1,697,752,1,57,1.19e-24,99.0
c6680702-31c0-43ab-a86f-ff4b9af57f7a,T1_L3S2P55,100.000,34,0,0,1359,1392,1,34,4.33e-14,63.9
43dea614-8dec-4c76-bf70-bf0fb7851208,T1_L3S2P55,94.828,58,2,1,3689,3746,1,57,9.06e-22,89.8
43dea614-8dec-4c76-bf70-bf0fb7851208,T3_ECK120033737,92.982,57,0,2,3923,3975,1,57,5.45e-19,80.5
43dea614-8dec-4c76-bf70-bf0fb7851208,T3_ECK120033737,97.674,43,0,1,3854,3895,1,43,9.13e-17,73.1
66548814-b1b9-4ddc-ae37-fea34f2ac26f,T3_ECK120033737,100.000,57,0,0,1809,1865,1,57,7.36e-27,106
66548814-b1b9-4ddc-ae37-fea34f2ac26f,T3_ECK120033737,100.000,57,0,0,1883,1939,1,57,7.36e-27,106
66548814-b1b9-4ddc-ae37-fea34f2ac26f,T1_L3S2P55,100.000,52,0,0,2515,2566,1,52,4.43e-24,97.1
3559422c-957e-4bff-8e88-ab7a7cd9062d,T3_ECK120033737,98.276,58,0,1,1280,1337,57,1,3.31e-25,100
3559422c-957e-4bff-8e88-ab7a7cd9062d,T3_ECK120033737,98.246,57,0,1,2323,2378,57,1,1.19e-24,99.0
4e4af74e-519f-421a-a15d-c62fda7bcbac,T1_L3S2P55,98.077,52,1,0,377,428,1,52,6.65e-23,91.6
b9ec08a1-8134-44de-83f4-288da2119d55,T3_ECK120033737,100.000,57,0,0,3182,3238,57,1,7.14e-27,106
b9ec08a1-8134-44de-83f4-288da2119d55,T1_L3S2P55,100.000,57,0,0,2520,2576,57,1,7.14e-27,106
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56,T1_L3S2P55,98.113,53,0,1,622,674,1,52,2.88e-22,91.6
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56,T1_L3S2P55,94.545,55,1,2,1555,1607,1,55,4.82e-20,84.2
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56,T3_ECK120033737,96.970,33,0,1,941,972,8,40,3.78e-11,54.7
d53e5d70-5171-4a84-a08a-decf06505fed,T3_ECK120033737,96.491,57,0,1,50,104,1,57,3.76e-23,93.5
0519f08f-b108-4fcf-9049-d96263f3317b,T3_ECK120033737,100.000,57,0,0,158,214,57,1,1.00e-26,106
0519f08f-b108-4fcf-9049-d96263f3317b,T3_ECK120033737,98.246,57,0,1,85,140,57,1,1.68e-24,99.0
0519f08f-b108-4fcf-9049-d96263f3317b,T1_L3S2P55,100.000,57,0,0,247,303,57,1,1.00e-26,106
a1e6f895-ec2b-4dac-9a09-5d0cf965da1b,T3_ECK120033737,95.349,43,1,1,152,193,1,43,4.19e-15,67.6
9d7ffb50-3406-4b42-81a7-dca51ee220e8,T3_ECK120033737,98.276,58,0,1,688,745,57,1,2.75e-25,100
8f329dca-42bc-46fc-888b-a3b97d43b4c4,T3_ECK120033737,100.000,57,0,0,2410,2466,1,57,7.27e-27,106
8f329dca-42bc-46fc-888b-a3b97d43b4c4,T1_L3S2P55,100.000,57,0,0,3072,3128,1,57,7.27e-27,106
63cca79a-c3cd-4cd7-8073-533ba3f24f70,T3_ECK120033737,100.000,57,0,0,2298,2354,57,1,1.22e-26,106
63cca79a-c3cd-4cd7-8073-533ba3f24f70,T1_L3S2P55,100.000,51,0,0,1673,1723,57,7,2.65e-23,95.3
63cca79a-c3cd-4cd7-8073-533ba3f24f70,T1_L3S2P55,94.737,57,2,1,3559,3614,57,1,4.44e-21,87.9
2a3e25da-05ca-4006-a6ec-dd7ea2ab0731,T3_ECK120033737,100.000,57,0,0,2588,2644,1,57,5.90e-27,106
21989c1b-d4d7-4b93-8179-6116cfaa659a,T1_L3S2P55,100.000,57,0,0,1865,1921,57,1,7.10e-27,106
b13372dc-7fb2-4c38-8c22-88a2550a50a3,T3_ECK120033737,100.000,57,0,0,255,311,1,57,9.54e-27,106
b13372dc-7fb2-4c38-8c22-88a2550a50a3,T1_L3S2P55,100.000,57,0,0,916,972,1,57,9.54e-27,106
6b930694-9d6b-4d4d-a3cb-75625cd24ebd,T1_L3S2P55,100.000,57,0,0,3778,3834,57,1,9.52e-27,106
6b930694-9d6b-4d4d-a3cb-75625cd24ebd,T3_ECK120033737,98.246,57,0,1,4437,4492,57,1,1.59e-24,99.0
bdcb9417-25bb-48ed-ab64-d7a337a0718f,T3_ECK120033737,100.000,57,0,0,1594,1650,57,1,4.08e-27,106
02586b25-d5ed-4b38-97a0-9c108d3aa040,T3_ECK120033737,100.000,57,0,0,1609,1665,1,57,5.26e-27,106
f24c7cad-1ba1-41b3-aaa5-8f13e43ac37f,T3_ECK120033737,96.491,57,0,1,134,188,1,57,4.60e-23,93.5
bc15d026-58f5-4e84-97d0-51a4afbf176f,T3_ECK120033737,100.000,57,0,0,917,973,57,1,7.53e-27,106
bc15d026-58f5-4e84-97d0-51a4afbf176f,T1_L3S2P55,100.000,57,0,0,1005,1061,57,1,7.53e-27,106
018ca816-fd12-477f-a662-f8eefc0840f2,T3_ECK120033737,100.000,57,0,0,4353,4409,57,1,1.08e-26,106
018ca816-fd12-477f-a662-f8eefc0840f2,T3_ECK120033737,100.000,57,0,0,84,140,57,1,1.08e-26,106
239b34ba-9b29-44e9-b849-977ec41b2d31,T1_L3S2P55,100.000,57,0,0,2949,3005,57,1,9.95e-27,106
239b34ba-9b29-44e9-b849-977ec41b2d31,T1_L3S2P55,96.552,58,1,1,2192,2249,57,1,2.15e-23,95.3
1c5648df-aa46-4530-88b9-511b912cfbf7,T1_L3S2P55,100.000,57,0,0,1644,1700,57,1,8.87e-27,106
64708ee8-8e55-419c-ab39-d7ba40120c60,T1_L3S2P55,100.000,57,0,0,2127,2183,57,1,7.09e-27,106
c5f4fa0e-cf72-4d0c-936e-2d923fde08a9,T1_L3S2P55,98.276,58,0,1,355,412,1,57,8.45e-26,100
c5f4fa0e-cf72-4d0c-936e-2d923fde08a9,T3_ECK120033737,98.246,57,0,1,444,499,1,57,3.04e-25,99.0
95f29658-be55-442b-8023-c2700f304a7c,T3_ECK120033737,100.000,57,0,0,2647,2703,57,1,6.15e-27,106
27c710fe-de23-4b6f-b7b7-35a2dec7a9df,T1_L3S2P55,98.246,57,0,1,2456,2511,1,57,1.49e-24,99.0
ab8d965b-4a3d-43b4-9103-9057ba1a8faa,T3_ECK120033737,100.000,57,0,0,2551,2607,57,1,7.17e-27,106
72064488-0731-4feb-b4a3-fd689c107a19,T3_ECK120033737,96.364,55,0,2,1929,1982,4,57,5.94e-22,89.8
5f090764-b931-450b-ad59-f419d69f1dec,T3_ECK120033737,100.000,57,0,0,101,157,1,57,6.22e-27,106
5f090764-b931-450b-ad59-f419d69f1dec,T3_ECK120033737,100.000,57,0,0,173,229,1,57,6.22e-27,106
f5cb5e19-1169-45ec-a8a9-6e4e902600a6,T1_L3S2P55,100.000,57,0,0,1663,1719,57,1,1.08e-26,106
01fff6ea-f40f-4920-9b33-d5e4dd6d1e07,T3_ECK120033737,96.552,58,1,1,747,804,1,57,9.00e-24,95.3
0bf42870-ac14-4ff6-9cc4-90c59417fda3,T3_ECK120033737,100.000,57,0,0,852,908,57,1,5.91e-27,106
91037fd8-7dd6-4033-bf4e-e4f8a4dae4fd,T3_ECK120033737,92.982,57,0,2,2505,2557,1,57,5.32e-19,80.5
91037fd8-7dd6-4033-bf4e-e4f8a4dae4fd,T3_ECK120033737,97.619,42,0,1,1404,1444,1,42,3.20e-16,71.3
cd90aafc-403a-434d-9eda-19a784095807,T1_L3S2P55,97.917,48,1,0,3142,3189,57,10,3.44e-20,84.2
3b6ae343-3047-4095-ac9a-fc7335ab8701,T3_ECK120033737,94.737,57,0,1,1537,1590,1,57,6.46e-21,86.1
b4143542-7775-4882-a0d7-4a003bd87a7c,T1_L3S2P55,97.826,46,0,1,244,288,55,10,2.30e-18,78.7
29a8a1da-c00f-40a9-8a82-2768cb928a0e,T3_ECK120033737,98.246,57,0,1,1706,1761,1,57,9.82e-25,99.0
955d7a64-749a-4cba-89c3-01934af6aca9,T3_ECK120033737,100.000,57,0,0,1347,1403,57,1,6.49e-27,106
