query,gene_hit,%identiy,length,n_mismatch,gapopen,querystart,queryend,subjectstart,subjectend,evalue,bitscore
1efc2260-2f94-4887-b2c0-91f389f16c46,T2_L3S2P21,93.548,62,2,2,449,509,1,61,3.06e-22,91.6
9b4c6049-b917-4c44-9c12-5e480ebe0cc5,T2_L3S2P21,100.000,50,0,0,745,794,1,50,8.68e-23,93.5
03786b59-e9c5-4830-a9b2-59bdb75efc43,T1_L3S2P55,98.246,57,0,1,44,99,1,57,1.88e-25,99.0
3c90ed4f-27c2-4393-905a-5fff128abd6a,T1_L3S2P55,98.246,57,1,0,305,361,57,1,3.42e-25,100
3f213179-ab0b-4cec-a27c-3a49ef35e352,T1_L3S2P55,100.000,57,0,0,3112,3168,1,57,1.11e-26,106
9dc2e024-7d2d-44d7-b22a-eca36400099f,T1_L3S2P55,98.276,58,0,1,4663,4720,1,57,5.27e-25,100
d3612de8-9448-4a4f-858c-71b9ace301d3,T2_L3S2P21,96.721,61,2,0,425,485,1,61,1.44e-25,102
d3612de8-9448-4a4f-858c-71b9ace301d3,T1_L3S2P55,100.000,42,0,0,5503,5544,1,42,2.43e-18,78.7
564a5beb-df2d-4e3b-9355-452be91ea2aa,T1_L3S2P55,92.453,53,1,2,2814,2863,56,4,1.13e-16,73.1
1825387f-bd5a-42d1-92be-a16449085dbf,T1_L3S2P55,91.837,49,2,2,161,208,48,1,4.23e-16,67.6
39e55847-e5bf-4285-9765-214f85e6b122,T2_L3S2P21,98.361,61,1,0,244,304,1,61,3.12e-27,108
39e55847-e5bf-4285-9765-214f85e6b122,T1_L3S2P55,96.491,57,2,0,5354,5410,1,57,2.43e-23,95.3
2c596424-0512-41f8-89ea-2c32921afded,T2_L3S2P21,100.000,61,0,0,657,717,1,61,3.30e-29,113
2c596424-0512-41f8-89ea-2c32921afded,T1_L3S2P55,100.000,57,0,0,180,236,1,57,5.52e-27,106
bd1eac84-845f-4899-93f0-3eefcebb0383,T1_L3S2P55,100.000,57,0,0,633,689,1,57,2.91e-27,106
fc7356c2-8d40-4b7d-b934-d7d1b94bd55b,T2_L3S2P21,100.000,61,0,0,372,432,61,1,3.10e-29,113
fc7356c2-8d40-4b7d-b934-d7d1b94bd55b,T1_L3S2P55,100.000,47,0,0,854,900,57,11,1.88e-21,87.9
f4bcc93b-4aa3-461e-a117-44dec89a09d9,T1_L3S2P55,100.000,57,0,0,434,490,1,57,1.17e-27,106
74bbb366-f509-48d2-909e-2713aaf33935,T2_L3S2P21,98.387,62,0,1,2512,2573,61,1,3.08e-27,108
74bbb366-f509-48d2-909e-2713aaf33935,T1_L3S2P55,96.000,50,0,2,2925,2974,48,1,6.71e-19,80.5
e27e7cfd-a98b-4978-8a13-f59cafb36eab,T1_L3S2P55,100.000,57,0,0,179,235,1,57,2.06e-27,106
e27e7cfd-a98b-4978-8a13-f59cafb36eab,T2_L3S2P21,96.721,61,1,1,657,716,1,61,9.60e-26,100
b901fb17-4aaa-46a4-8ae2-84f25c63684a,T2_L3S2P21,98.361,61,1,0,4550,4610,61,1,3.13e-27,108
b901fb17-4aaa-46a4-8ae2-84f25c63684a,T1_L3S2P55,100.000,57,0,0,5032,5088,57,1,1.13e-26,106
a5aa8007-2aab-4f8c-a2d6-5a4053df2ff7,T2_L3S2P21,100.000,61,0,0,1047,1107,61,1,6.72e-29,113
a5aa8007-2aab-4f8c-a2d6-5a4053df2ff7,T1_L3S2P55,100.000,57,0,0,1528,1584,57,1,1.12e-26,106
fcb5f0df-f0a6-4545-8ba2-d1dc221b9eb9,T1_L3S2P55,100.000,57,0,0,1306,1362,1,57,3.20e-27,106
16055388-e632-4504-98ae-e54b2493e724,T2_L3S2P21,100.000,56,0,0,4489,4544,1,56,4.04e-26,104
16055388-e632-4504-98ae-e54b2493e724,T1_L3S2P55,98.246,57,0,1,4011,4066,1,57,1.88e-24,99.0
6334bfb3-8b11-457e-b23a-f76da9011f6a,T2_L3S2P21,100.000,61,0,0,196,256,61,1,2.54e-29,113
6334bfb3-8b11-457e-b23a-f76da9011f6a,T1_L3S2P55,100.000,57,0,0,677,733,57,1,4.26e-27,106
b0c87292-983d-43d1-a4ab-3089f412ec54,T2_L3S2P21,93.651,63,1,2,988,1049,61,1,7.17e-23,91.6
da049a1a-9c36-472b-b189-bec6a800b4b4,T2_L3S2P21,98.305,59,0,1,1520,1577,1,59,8.37e-26,102
fcfcc820-3fde-42ea-8615-ed5ab55cc0c9,T2_L3S2P21,98.246,57,0,1,153,209,1,56,5.10e-25,99.0
e4bd9536-952f-4808-867a-007ab97bf7ec,T2_L3S2P21,100.000,59,0,0,1164,1222,1,59,8.65e-28,110
e4bd9536-952f-4808-867a-007ab97bf7ec,T1_L3S2P55,100.000,57,0,0,683,739,1,57,1.12e-26,106
9f1f7cd5-0c7e-4c82-a238-61d5f9c9d183,T2_L3S2P21,91.379,58,3,1,184,239,1,58,3.01e-19,78.7
5369a215-6f5f-4306-a3e8-e7da37118c28,T1_L3S2P55,100.000,57,0,0,64,120,57,1,7.49e-27,106
41f84e1f-ba00-448a-b791-9b9af11a5fb3,T2_L3S2P21,100.000,59,0,0,4940,4998,61,3,8.67e-28,110
41f84e1f-ba00-448a-b791-9b9af11a5fb3,T1_L3S2P55,95.745,47,2,0,5418,5464,56,10,8.79e-18,76.8
f376ea1d-fcfa-4296-8595-9b0ec742e260,T2_L3S2P21,100.000,61,0,0,3944,4004,61,1,6.70e-29,113
f376ea1d-fcfa-4296-8595-9b0ec742e260,T1_L3S2P55,98.246,57,1,0,4423,4479,57,1,5.21e-25,100
3b2c7121-16c8-422d-87e6-0f09250af7b8,T1_L3S2P55,100.000,52,0,0,474,525,1,52,9.21e-25,97.1
890c8581-3bd2-4aac-b205-15dde0557580,T1_L3S2P55,100.000,57,0,0,1544,1600,1,57,1.04e-26,106
97b3b790-8efb-49c0-8302-0610302f9d0c,T1_L3S2P55,98.246,57,0,1,397,452,57,1,6.45e-25,99.0
521a7a19-c083-4c2a-a098-a3f507701741,T1_L3S2P55,100.000,56,0,0,1963,2018,2,57,1.72e-26,104
485eeb9f-8488-44ff-9ccc-e745cd61282f,T2_L3S2P21,100.000,61,0,0,3802,3862,1,61,6.72e-29,113
485eeb9f-8488-44ff-9ccc-e745cd61282f,T1_L3S2P55,100.000,57,0,0,3324,3380,1,57,1.12e-26,106
ebbdd14f-cfe4-4cc4-b925-e3135be97eab,T2_L3S2P21,100.000,61,0,0,115,175,61,1,6.32e-30,113
3abff659-7f45-49e9-8ede-b19b5634e569,T1_L3S2P55,100.000,57,0,0,67,123,57,1,1.12e-27,106
3a72f870-bb4f-4fe5-8b9b-6a541bcdfc3c,T1_L3S2P55,95.745,47,2,0,340,386,57,11,1.17e-18,76.8
0f5117d7-9f7d-485c-8b5f-795929f4aff5,T2_L3S2P21,98.361,61,1,0,2631,2691,1,61,3.12e-27,108
0f5117d7-9f7d-485c-8b5f-795929f4aff5,T1_L3S2P55,100.000,57,0,0,2153,2209,1,57,1.12e-26,106
e5ad86ad-75d0-4d96-ad4f-2c9d1dcf7a89,T2_L3S2P21,98.387,62,0,1,1055,1116,1,61,8.45e-28,108
e5ad86ad-75d0-4d96-ad4f-2c9d1dcf7a89,T1_L3S2P55,90.476,63,0,3,570,632,1,57,6.63e-19,78.7
e3752ded-f5e6-4679-8b61-65e32f98db71,T2_L3S2P21,98.387,62,0,1,393,454,1,61,3.39e-28,108
3f5f11d2-8df9-4fb2-a12a-009ae2805708,T2_L3S2P21,98.333,60,0,1,1627,1685,60,1,4.00e-26,104
33256c56-4ef0-406f-818b-342f646c1411,T2_L3S2P21,100.000,61,0,0,346,406,61,1,5.87e-30,113
fc9061ab-8308-4a8f-bfa4-d096a16d6390,T2_L3S2P21,100.000,61,0,0,374,434,1,61,8.47e-30,113
272de185-753d-405d-9573-1c10c7a0bea4,T1_L3S2P55,100.000,57,0,0,748,804,57,1,5.47e-27,106
42da09b7-d1aa-4016-9866-8d32cb2c3d4d,T1_L3S2P55,100.000,57,0,0,46,102,57,1,8.46e-28,106
e02c1a9e-1a28-42ce-b81f-33365b3b22f4,T1_L3S2P55,100.000,57,0,0,2580,2636,1,57,1.07e-26,106
fa41ad45-e9a9-436a-8884-5be2eb4ecec6,T2_L3S2P21,98.361,61,1,0,803,863,1,61,6.63e-28,108
fa41ad45-e9a9-436a-8884-5be2eb4ecec6,T1_L3S2P55,98.246,57,1,0,322,378,1,57,1.11e-25,100
7c486736-2f65-41dd-8dc4-28e1c4ddd37c,T1_L3S2P55,100.000,57,0,0,2737,2793,57,1,1.12e-26,106
7c486736-2f65-41dd-8dc4-28e1c4ddd37c,T2_L3S2P21,96.667,60,0,2,2263,2320,60,1,1.88e-24,99.0
3353d557-7c2d-4618-bf2d-aed49da74c0b,T1_L3S2P55,98.246,57,1,0,1758,1814,1,57,1.85e-25,100
fbb41441-f6e3-4473-8269-1c2d6668c0ef,T1_L3S2P55,100.000,57,0,0,3870,3926,57,1,1.10e-26,106
a3588fb9-8356-456c-866e-ae62e3950ed2,T2_L3S2P21,100.000,61,0,0,5041,5101,61,1,6.71e-29,113
a3588fb9-8356-456c-866e-ae62e3950ed2,T1_L3S2P55,100.000,52,0,0,5522,5573,56,5,6.75e-24,97.1
d5d69431-f7bc-477d-a87e-3aecc5c1504d,T1_L3S2P55,100.000,57,0,0,178,234,57,1,1.76e-27,106
5a32301d-c12e-4355-a369-caffd2d41f95,T1_L3S2P55,100.000,57,0,0,310,366,1,57,1.06e-27,106
c1cfc931-5809-4baa-b45f-f727a2b65c54,T2_L3S2P21,98.361,61,0,1,1585,1644,61,1,4.74e-27,106
c1cfc931-5809-4baa-b45f-f727a2b65c54,T1_L3S2P55,100.000,47,0,0,2069,2115,57,11,1.72e-21,87.9
90d82784-6b91-42fa-8bf5-c13b91b98159,T2_L3S2P21,100.000,59,0,0,1468,1526,1,59,3.95e-28,110
83fe7f07-0caf-428c-9df8-acbeb12777a2,T2_L3S2P21,100.000,61,0,0,1911,1971,61,1,4.63e-29,113
83fe7f07-0caf-428c-9df8-acbeb12777a2,T1_L3S2P55,93.617,47,3,0,2394,2440,57,11,2.83e-16,71.3
c00f8a48-2920-4fe9-9d61-e1492269dd4d,T1_L3S2P55,98.246,57,0,1,969,1024,1,57,4.89e-25,99.0
d0c5c4e0-c1d3-43e3-87ea-08f6e9da1101,T2_L3S2P21,96.721,61,0,1,798,856,61,1,5.20e-25,100
d0c5c4e0-c1d3-43e3-87ea-08f6e9da1101,T1_L3S2P55,98.214,56,0,1,1279,1333,56,1,6.73e-24,97.1
4620a2a0-de7f-4bc5-a0a8-6c08112b1656,T1_L3S2P55,100.000,43,0,0,2,44,10,52,2.63e-20,80.5
9f0379b9-ee43-404d-862a-ad8d824c4b2e,T2_L3S2P21,93.333,60,0,4,2232,2288,61,3,8.34e-21,86.1
07a44d9c-f237-472c-879f-2741a22f75f5,T1_L3S2P55,98.246,57,1,0,323,379,1,57,3.93e-26,100
ca683b80-0970-40ca-8430-a599133688f9,T2_L3S2P21,98.387,62,0,1,291,352,61,1,3.08e-28,108
cc826c83-ddd3-4a16-94a3-b996fcf6b55d,T1_L3S2P55,100.000,53,0,0,102,154,1,53,1.61e-25,99.0
3b51cf79-de61-477a-aa6d-3cf3953200bf,T2_L3S2P21,100.000,61,0,0,571,631,1,61,2.36e-29,113
3b51cf79-de61-477a-aa6d-3cf3953200bf,T1_L3S2P55,100.000,46,0,0,104,149,1,46,5.14e-21,86.1
795503f4-da03-4af3-814c-8ea5a2b8c1f2,T2_L3S2P21,100.000,61,0,0,51,111,1,61,6.62e-29,113
7354522c-0464-40ce-af57-b79f5d54035b,T2_L3S2P21,100.000,61,0,0,127,187,61,1,6.19e-30,113
cf514e54-11fa-4a37-8843-7df7bd902c6c,T1_L3S2P55,100.000,57,0,0,2044,2100,1,57,7.08e-27,106
cf514e54-11fa-4a37-8843-7df7bd902c6c,T2_L3S2P21,96.721,61,2,0,2522,2582,1,61,9.16e-26,102
d63c5fb8-b2dc-43f3-b97c-58d4c16af78e,T2_L3S2P21,92.683,41,3,0,1146,1186,61,21,2.71e-13,60.2
80afd319-c690-4a61-8382-bc0c1850a964,T1_L3S2P55,96.491,57,2,0,550,606,57,1,1.24e-23,95.3
8cf3a6a0-42fa-4648-94b8-7c5d54984494,T2_L3S2P21,100.000,61,0,0,1044,1104,1,61,3.88e-29,113
8cf3a6a0-42fa-4648-94b8-7c5d54984494,T1_L3S2P55,100.000,57,0,0,567,623,1,57,6.49e-27,106
ae50a0a3-934b-4cb2-a847-02074977a8d8,T2_L3S2P21,100.000,61,0,0,1163,1223,61,1,6.62e-29,113
ae50a0a3-934b-4cb2-a847-02074977a8d8,T1_L3S2P55,100.000,54,0,0,1573,1626,57,4,5.16e-25,100
903c9521-ee6c-4f68-8629-d0210ac5cb6b,T1_L3S2P55,100.000,47,0,0,256,302,57,11,7.43e-22,87.9
bf84744a-29e7-4a79-a694-4429994e7068,T2_L3S2P21,100.000,61,0,0,863,923,1,61,3.85e-29,113
064de854-6f0e-421f-b420-751fc8377e04,T1_L3S2P55,100.000,57,0,0,1204,1260,57,1,1.13e-26,106
1bad0d15-241c-465b-a4d7-5148c56f2efa,T1_L3S2P55,100.000,57,0,0,401,457,1,57,1.22e-27,106
a6a07372-b719-4f8a-8654-3bb6575e4cce,T1_L3S2P55,98.148,54,0,1,139,192,57,5,9.41e-24,93.5
03c1e1b4-cb5c-4f79-9b84-f826765fc7c8,T1_L3S2P55,100.000,57,0,0,931,987,1,57,2.04e-27,106
9b9e91af-3cb9-4c9f-b60a-c52a9d5c3610,T2_L3S2P21,100.000,61,0,0,366,426,61,1,2.07e-29,113
9b9e91af-3cb9-4c9f-b60a-c52a9d5c3610,T1_L3S2P55,100.000,57,0,0,848,904,57,1,3.46e-27,106
25403ca5-1020-47ca-ac9b-b52e0524fb05,T2_L3S2P21,98.361,61,0,1,1812,1871,1,61,6.44e-27,106
354a03ad-5752-4f2c-b208-6015965a2816,T2_L3S2P21,96.774,62,0,2,268,328,1,61,1.56e-26,102
9c8ea823-ca1c-47f6-8780-6319654c9308,T2_L3S2P21,98.387,62,0,1,4887,4948,61,1,3.12e-27,108
9c8ea823-ca1c-47f6-8780-6319654c9308,T1_L3S2P55,100.000,57,0,0,5370,5426,57,1,1.12e-26,106
b0505022-53f3-468a-906a-2f58a7087b2d,T2_L3S2P21,98.361,61,0,1,946,1005,1,61,3.01e-27,106
b0505022-53f3-468a-906a-2f58a7087b2d,T1_L3S2P55,100.000,57,0,0,471,527,1,57,3.01e-27,106
5ebbc962-814f-48b0-b2f2-654daa7ff38d,T1_L3S2P55,98.246,57,1,0,859,915,57,1,3.00e-25,100
f134906a-f097-4b48-939a-48deb94afb3b,T1_L3S2P55,100.000,57,0,0,1941,1997,1,57,4.37e-27,106
11f8d19e-c791-4895-95a0-1c8dfc967d0d,T1_L3S2P55,100.000,57,0,0,2553,2609,1,57,6.24e-27,106
fc02965d-37fd-4591-8739-f831cb3f4a83,T2_L3S2P21,94.643,56,1,1,252,305,1,56,1.80e-21,86.1
93b419c9-45e4-445d-83e3-6b1af2c6becc,T1_L3S2P55,100.000,57,0,0,3312,3368,1,57,6.96e-27,106
2ed802f7-9a78-496b-ab52-5e60e252d805,T1_L3S2P55,100.000,45,0,0,1513,1557,1,45,1.75e-20,84.2
1c547b28-dad8-40ca-be24-49879e6614a1,T2_L3S2P21,100.000,61,0,0,4973,5033,61,1,6.61e-29,113
1c547b28-dad8-40ca-be24-49879e6614a1,T1_L3S2P55,100.000,50,0,0,5387,5436,50,1,8.61e-23,93.5
d15acec1-f476-469f-bf21-1eb4037d486c,T1_L3S2P55,100.000,47,0,0,540,586,11,57,2.01e-21,87.9
90e5860d-3472-4010-a957-a2093e7375bd,T1_L3S2P55,100.000,57,0,0,2860,2916,57,1,1.11e-26,106
47ae6429-46a5-421e-8db1-c5d1c91fda84,T1_L3S2P55,98.246,57,1,0,259,315,1,57,3.21e-26,100
7b931b73-4d55-48c1-8329-bf3789668218,T1_L3S2P55,96.296,54,2,0,35,88,56,3,6.85e-23,89.8
a6786dd2-f50e-4db1-87a6-5c45bc209a28,T2_L3S2P21,100.000,56,0,0,103,158,1,56,7.96e-27,104
e7caf8cf-8232-4e74-a9b1-ff5a4a3ca90b,T1_L3S2P55,100.000,57,0,0,154,210,57,1,5.05e-27,106
d526988f-3383-4a1b-a725-341bdcc69bb8,T1_L3S2P55,100.000,57,0,0,719,775,57,1,5.60e-27,106
16cb19d9-986d-4649-861b-c5ec480d82fd,T1_L3S2P55,100.000,52,0,0,4331,4382,1,52,6.75e-24,97.1
2daa2232-399c-4802-b87f-1c1196061f89,T1_L3S2P55,100.000,57,0,0,402,458,1,57,1.07e-26,106
6e4e2c8d-1757-4244-a701-5dd5988a4bbf,T1_L3S2P55,98.246,57,1,0,760,816,57,1,1.85e-25,100
237b79b4-56d9-4f9a-a2b5-147632eae9fb,T1_L3S2P55,98.276,58,0,1,3612,3669,57,1,3.54e-25,100
237b79b4-56d9-4f9a-a2b5-147632eae9fb,T2_L3S2P21,100.000,50,0,0,3141,3190,50,1,5.93e-23,93.5
bc6a1840-35d2-4336-b23f-b78d0ac925c8,T2_L3S2P21,98.361,61,0,1,2389,2448,1,61,1.12e-26,106
b2061c5d-b350-4e23-ac55-f96fb8f9d564,T1_L3S2P55,98.246,57,0,1,397,452,1,57,1.90e-24,99.0
1042dc7f-fc56-4961-87b3-aaa0809b43bd,T1_L3S2P55,100.000,57,0,0,1872,1928,1,57,9.58e-27,106
1042dc7f-fc56-4961-87b3-aaa0809b43bd,T2_L3S2P21,100.000,56,0,0,2350,2405,1,56,3.44e-26,104
ab8df57e-76dc-49dc-942a-0bd10fd9812a,T2_L3S2P21,100.000,59,0,0,723,781,61,3,6.14e-28,110
ab8df57e-76dc-49dc-942a-0bd10fd9812a,T1_L3S2P55,100.000,57,0,0,1203,1259,57,1,7.94e-27,106
d539f08b-c292-48f6-bfad-94147f9d909e,T2_L3S2P21,100.000,61,0,0,3726,3786,1,61,5.80e-29,113
0968a8ef-10eb-4541-8078-01db88f7c52d,T2_L3S2P21,96.774,62,0,2,204,264,61,1,1.56e-26,102
6bd2d45f-d1b9-4942-81bb-74f7f6a92917,T1_L3S2P55,100.000,57,0,0,4020,4076,57,1,8.44e-27,106
8711fcd4-76ee-4f95-95a4-f522733c3b04,T1_L3S2P55,100.000,57,0,0,139,195,1,57,8.39e-27,106
109aef6c-e41b-4ea1-aafe-8dcac5383a14,T1_L3S2P55,100.000,57,0,0,306,362,57,1,1.50e-27,106
55fc9cf7-3709-41df-bb94-d4222660fd86,T2_L3S2P21,100.000,61,0,0,1967,2027,1,61,6.69e-29,113
55fc9cf7-3709-41df-bb94-d4222660fd86,T1_L3S2P55,98.246,57,0,1,1490,1545,1,57,1.87e-24,99.0
804b366c-75ac-4c26-85dd-baf73ed271f5,T2_L3S2P21,98.387,62,0,1,1984,2045,1,61,3.20e-27,108
804b366c-75ac-4c26-85dd-baf73ed271f5,T1_L3S2P55,98.246,57,0,1,1514,1569,1,57,1.93e-24,99.0
e81c9644-2d1f-4024-92bb-5f86f6a2d404,T1_L3S2P55,100.000,57,0,0,772,828,1,57,1.75e-27,106
5d66307c-bf13-4dee-8f22-d09929fc5e76,T2_L3S2P21,98.361,61,0,1,2856,2915,61,1,1.12e-26,106
5d66307c-bf13-4dee-8f22-d09929fc5e76,T1_L3S2P55,100.000,57,0,0,3336,3392,57,1,1.12e-26,106
61a89c24-4b5c-48f6-a951-f7295bd93eb2,T2_L3S2P21,96.552,58,0,1,350,405,61,4,4.37e-24,95.3
61a89c24-4b5c-48f6-a951-f7295bd93eb2,T1_L3S2P55,93.617,47,1,2,833,878,46,1,2.65e-16,69.4
cca8920a-4235-423c-9e75-a250f9a8bdc5,T2_L3S2P21,100.000,61,0,0,4161,4221,61,1,6.71e-29,113
cca8920a-4235-423c-9e75-a250f9a8bdc5,T1_L3S2P55,100.000,57,0,0,4643,4699,57,1,1.12e-26,106
a3dea726-9776-43d7-8fbd-8ca7d66fa35a,T2_L3S2P21,93.443,61,0,1,1380,1436,1,61,4.06e-21,87.9
a3dea726-9776-43d7-8fbd-8ca7d66fa35a,T1_L3S2P55,94.737,38,1,1,916,953,14,50,3.18e-12,58.4
73fa1b56-d599-41ad-b866-a326dd4a2b1d,T2_L3S2P21,93.443,61,1,3,34,91,61,1,2.71e-21,87.9
690954ef-b247-40ae-97df-0d8e4e0b79fd,T2_L3S2P21,95.082,61,1,2,696,754,61,1,2.43e-23,95.3
690954ef-b247-40ae-97df-0d8e4e0b79fd,T1_L3S2P55,100.000,38,0,0,1175,1212,46,9,4.09e-16,71.3
622a68e4-8529-41f8-baa4-4de45f533000,T1_L3S2P55,100.000,57,0,0,675,731,57,1,7.74e-27,106
622a68e4-8529-41f8-baa4-4de45f533000,T2_L3S2P21,88.525,61,1,4,271,325,61,1,1.02e-15,69.4
e3a8a4b0-f68d-4f95-9761-8058c6389f51,T1_L3S2P55,100.000,57,0,0,341,397,57,1,6.86e-27,106
9bf06f1e-96b2-49e4-8f91-6c88670af71f,T2_L3S2P21,100.000,61,0,0,342,402,1,61,1.97e-29,113
c3d1ea17-85e9-4a39-ba01-38f5f7f5a839,T2_L3S2P21,96.721,61,2,0,962,1022,61,1,4.41e-26,102
7bfdb7b1-9c73-45dc-a49e-d5128bb7143e,T2_L3S2P21,100.000,61,0,0,910,970,1,61,4.79e-29,113
7bfdb7b1-9c73-45dc-a49e-d5128bb7143e,T1_L3S2P55,100.000,56,0,0,434,489,2,57,2.88e-26,104
ea6d16f3-bd25-4d98-8829-2237f003ec04,T1_L3S2P55,100.000,57,0,0,2881,2937,1,57,7.43e-27,106
ea6d16f3-bd25-4d98-8829-2237f003ec04,T2_L3S2P21,95.161,62,0,1,3359,3420,1,59,1.61e-23,95.3
2b7c4504-f26b-4fab-8cdf-e147a8cb90c8,T1_L3S2P55,100.000,57,0,0,132,188,1,57,1.89e-27,106
2b7c4504-f26b-4fab-8cdf-e147a8cb90c8,T2_L3S2P21,96.721,61,1,1,610,669,1,61,8.80e-26,100
98d46326-ec3a-461a-b809-a556c39b3a8b,T1_L3S2P55,98.246,57,0,1,2469,2524,1,57,1.88e-24,99.0
35736f16-033c-4cb3-9d75-3498a25d13ad,T2_L3S2P21,98.361,61,0,1,515,574,61,1,4.21e-27,106
35736f16-033c-4cb3-9d75-3498a25d13ad,T1_L3S2P55,100.000,57,0,0,995,1051,57,1,4.21e-27,106
fde0f0e6-1915-4df9-a0b7-f78af949c8ec,T2_L3S2P21,98.361,61,1,0,54,114,61,1,4.33e-28,108
fde0f0e6-1915-4df9-a0b7-f78af949c8ec,T1_L3S2P55,100.000,57,0,0,536,592,57,1,1.56e-27,106
9bc4af1c-54d8-41d7-8033-80950e4ac2eb,T2_L3S2P21,100.000,61,0,0,987,1047,1,61,2.92e-29,113
9bc4af1c-54d8-41d7-8033-80950e4ac2eb,T1_L3S2P55,98.077,52,1,0,509,560,1,52,1.37e-22,91.6
41f9d591-151e-4ae3-95f0-2fb78c9e2735,T2_L3S2P21,100.000,61,0,0,2696,2756,61,1,3.85e-29,113
50c3212b-c780-4580-8d86-74c741229991,T2_L3S2P21,98.361,61,0,1,2223,2282,1,61,5.33e-27,106
50c3212b-c780-4580-8d86-74c741229991,T1_L3S2P55,98.246,57,0,1,1746,1801,1,57,8.92e-25,99.0
8f07ed81-def0-42a6-be92-82a88f999f03,T2_L3S2P21,100.000,61,0,0,312,372,61,1,3.18e-29,113
8f07ed81-def0-42a6-be92-82a88f999f03,T1_L3S2P55,100.000,53,0,0,794,846,57,5,8.89e-25,99.0
4abfbca3-9500-476e-92f5-68da24b0c0eb,T2_L3S2P21,98.361,61,1,0,3891,3951,1,61,3.13e-27,108
4abfbca3-9500-476e-92f5-68da24b0c0eb,T1_L3S2P55,96.491,57,1,1,3413,3468,1,57,8.75e-23,93.5
f955a8fc-767d-4a6d-8757-3c5c8bd180aa,T2_L3S2P21,98.361,61,0,1,358,417,1,61,1.29e-27,106
f8a2f5d3-e360-4257-8fa9-f9f6d470fb00,T1_L3S2P55,100.000,57,0,0,4549,4605,57,1,1.11e-26,106
8a1aab4b-0da8-4ce5-8f7d-3c041656d06a,T2_L3S2P21,96.721,61,0,2,1843,1901,1,61,2.43e-25,100
22045f37-0854-4721-a364-81e6e8e328fe,T2_L3S2P21,98.361,61,0,1,1369,1428,61,1,1.13e-26,106
22045f37-0854-4721-a364-81e6e8e328fe,T1_L3S2P55,97.500,40,1,0,1844,1883,57,18,1.49e-15,69.4
9d585ece-c31c-4c45-8aa1-bec7a16f6706,T1_L3S2P55,100.000,57,0,0,920,976,1,57,2.55e-27,106
