query	gene_hit	%identiy	length	n_mismatch	gapopen	querystart	queryend	subjectstart	subjectend	evalue	bitscore      
5cf9109f-ebb8-4f60-b986-3dc4edac2624	igoT	99.640	1111	1	2	1	1109	250	1359	0.0	2026
b7d6c7c9-87fc-488f-9cb0-bddaf335e462	siaT	97.204	465	6	5	1841	2298	465	1	0.0	780
0e65b93d-2d38-468d-9fb4-0bf123c04575	G_24769	95.310	725	18	14	1	714	720	1	0.0	1136
0e65b93d-2d38-468d-9fb4-0bf123c04575	G_24769	97.835	231	1	2	3806	4035	963	736	1.95e-112	396
0285eba0-31ff-46f1-8cf1-5a85e883e7af	igoT	98.899	1363	9	4	1199	2559	1359	1	0.0	2429
0285eba0-31ff-46f1-8cf1-5a85e883e7af	siaT	99.366	473	0	3	332	803	471	1	0.0	854
4d2e8539-84dc-4201-9afd-33e4ddbe0828	igoT	99.338	1359	5	3	759	2113	1	1359	0.0	2457
ce3561aa-78d1-41b4-8491-00d3cc420366	siaT	97.417	271	5	2	1225	1493	1	271	2.51e-132	460
1a6c03b3-1b76-4870-8da3-c99c379d2bd8	G_24769	98.851	87	0	1	1957	2043	969	884	6.56e-40	154
20a9e135-c9ae-444e-8e2e-b936bff97917	siaT	99.500	400	1	1	3119	3517	1	400	0.0	726
20a9e135-c9ae-444e-8e2e-b936bff97917	siaT	100.000	56	0	0	1	56	416	471	1.16e-24	104
826cd91c-b659-409c-b13e-9c05f228fd0f	G_24769	92.268	957	39	27	1	936	943	1	0.0	1325
f30c4186-c7a9-4162-95e5-243e42ce61ec	siaT	98.941	472	3	2	680	1150	471	1	0.0	843
95db9c9e-ed3e-478e-9823-1cce69cd38eb	dctM:siaM	99.671	607	2	0	1	607	663	1269	0.0	1110
95db9c9e-ed3e-478e-9823-1cce69cd38eb	siaT	98.514	471	2	3	798	1263	1	471	0.0	826
c2340138-4abb-45f2-89f3-e233888c99fb	siaT	99.575	471	0	1	2157	2625	1	471	0.0	857
b1f63357-11b0-4a1f-98c0-e856df5a0661	siaT	98.309	473	6	1	971	1443	471	1	0.0	828
755f78e1-b8eb-4d7e-bf20-d2bc2e519e31	igoT	99.118	1360	6	4	2874	4228	1	1359	0.0	2440
759f1471-68f2-4990-aa15-d8ee7dabbdcf	igoT	99.853	1360	0	2	1890	3248	1	1359	0.0	2499
69cac4d2-8c00-4c27-a6f6-1741d7f0aa9b	siaT	99.303	287	2	0	1	287	185	471	9.80e-150	520
69cac4d2-8c00-4c27-a6f6-1741d7f0aa9b	siaT	98.773	163	1	1	3398	3559	9	171	3.01e-80	289
b6d69bdc-550d-4e45-ac1c-657ac83e865c	igoT	99.926	1360	0	1	1478	2837	1	1359	0.0	2505
303270f6-48ba-471b-beb8-5f2991ee2186	igoT	99.926	1359	1	0	41	1399	1	1359	0.0	2505
9fab0ffd-4b1c-42e7-91d0-2ae6acd221f7	siaT	100.000	302	0	0	5007	5308	471	170	3.10e-161	558
9fab0ffd-4b1c-42e7-91d0-2ae6acd221f7	siaT	100.000	155	0	0	1	155	155	1	1.62e-79	287
94b3da50-e733-411e-855b-e9ea7a552a8b	G_24769	99.897	970	0	1	1302	2271	1	969	0.0	1784
d98c8010-e771-4f65-9099-bdcd049c54c6	siaT	94.268	471	13	8	1790	2246	1	471	0.0	708
91d0f90b-e70b-47e7-9f44-3ca969fd18c8	G_24769	98.665	974	5	6	2325	3295	1	969	0.0	1720
38fadba3-18ef-4af9-987a-07c344f61330	igoT	100.000	1359	0	0	3444	4802	1	1359	0.0	2510
38fadba3-18ef-4af9-987a-07c344f61330	siaT	99.575	471	2	0	124	594	1	471	0.0	859
1e6a1779-48e9-46dc-9ce8-aa7083365cfe	igoT	99.405	504	0	1	37	537	504	1	0.0	911
fbe00028-f0d7-44c3-89dc-3bf27d036c84	dctM:siaM	99.449	1271	1	3	548	1814	1269	1	0.0	2303
a47bb2b4-6d53-4b35-a24f-ca4910d1cf48	igoT	99.883	855	1	0	3417	4271	1	855	0.0	1574
a47bb2b4-6d53-4b35-a24f-ca4910d1cf48	igoT	98.551	483	7	0	1	483	877	1359	0.0	854
2a829727-1865-40d8-ac1c-f4734845bb93	G_24769	98.049	974	9	6	3270	4238	969	1	0.0	1685
2a829727-1865-40d8-ac1c-f4734845bb93	siaT	99.575	471	1	1	2639	3108	471	1	0.0	857
e9da4703-ce8d-42d8-8e2f-eb9f221e1f5f	dctM:siaM	99.160	952	4	3	460	1408	1269	319	0.0	1711
536bc384-86f5-420d-be6a-fd11581f8c9b	igoT	99.709	688	0	2	16	702	687	1	0.0	1258
536bc384-86f5-420d-be6a-fd11581f8c9b	igoT	98.315	653	5	4	3777	4424	1359	708	0.0	1140
04507c22-5dd8-4d5d-9d97-0e292faa8129	dctM:siaM	98.977	1271	9	4	80	1348	1269	1	0.0	2272
04507c22-5dd8-4d5d-9d97-0e292faa8129	siaT	100.000	471	0	0	4250	4720	471	1	0.0	870
c26c36d2-66fc-4976-aa78-660ed7d6c5a6	siaT	99.363	471	3	0	336	806	1	471	0.0	854
72d5839e-9427-477d-a470-7fc427c9e8fc	siaT	99.575	471	1	1	839	1309	470	1	0.0	857
cdfdb638-4522-4454-be15-da0f0073af98	dctM:siaM	99.816	544	1	0	1	544	499	1042	0.0	1000
fe5c3e02-71ad-4c01-86a6-0647706c03d7	siaT	100.000	406	0	0	459	864	1	406	0.0	750
47778639-d2e1-4c50-b9a1-65e98501100e	siaT	99.788	471	0	1	2706	3175	1	471	0.0	863
29086807-dc05-4ee4-a3a0-8aaaa97feb1e	siaT	98.301	471	2	5	294	759	470	1	0.0	821
bca1267e-952c-472b-83d6-30048f0d74c5	siaT	99.575	471	1	1	1258	1727	1	471	0.0	857
6efe7193-8cdb-4870-9983-1e9c3e55aaaf	siaT	96.903	452	7	5	3074	3521	1	449	0.0	750
231e9454-2f55-4ab4-a00e-af35eca97bc4	igoT	96.892	1255	13	18	632	1869	1359	114	0.0	2078
c6680702-31c0-43ab-a86f-ff4b9af57f7a	siaT	98.523	474	2	4	884	1355	1	471	0.0	832
43dea614-8dec-4c76-bf70-bf0fb7851208	igoT	95.033	1369	36	21	2335	3683	1	1357	0.0	2122
66548814-b1b9-4ddc-ae37-fea34f2ac26f	siaT	100.000	471	0	0	2041	2511	1	471	0.0	870
3559422c-957e-4bff-8e88-ab7a7cd9062d	G_24769	99.897	969	0	1	1341	2308	969	1	0.0	1783
4e4af74e-519f-421a-a15d-c62fda7bcbac	siaT	99.721	359	1	0	15	373	113	471	0.0	658
b9ec08a1-8134-44de-83f4-288da2119d55	siaT	97.468	474	6	5	2580	3050	471	1	0.0	804
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56	igoT	90.431	742	48	19	4377	5113	1	724	0.0	955
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56	igoT	94.427	628	15	14	1	618	742	1359	0.0	948
e7aa8ac0-496c-43ca-9dbd-dc8841dcba56	siaT	94.093	474	18	6	1085	1551	1	471	0.0	712
a455deff-8107-4aee-8b26-41b856a7ef42	G_24769	98.968	969	4	4	2191	3153	1	969	0.0	1729
0519f08f-b108-4fcf-9049-d96263f3317b	igoT	98.974	1364	8	6	307	1669	1359	1	0.0	2436
0519f08f-b108-4fcf-9049-d96263f3317b	siaT	98.943	473	1	3	4512	4982	471	1	0.0	843
a1e6f895-ec2b-4dac-9a09-5d0cf965da1b	igoT	99.399	1331	5	2	3075	4404	1	1329	0.0	2410
8f329dca-42bc-46fc-888b-a3b97d43b4c4	siaT	99.788	471	1	0	2598	3068	1	471	0.0	865
63cca79a-c3cd-4cd7-8073-533ba3f24f70	igoT	98.233	1358	9	11	3618	4962	1359	4	0.0	2361
63cca79a-c3cd-4cd7-8073-533ba3f24f70	G_24769	99.176	971	3	5	2358	3325	969	1	0.0	1744
63cca79a-c3cd-4cd7-8073-533ba3f24f70	siaT	97.877	471	2	2	1731	2194	470	1	0.0	808
92ac9b7e-1ce4-4ac2-9e3f-06478cd3e802	igoT	100.000	236	0	0	1265	1500	1	236	4.28e-125	436
21989c1b-d4d7-4b93-8179-6116cfaa659a	siaT	98.309	473	3	5	1925	2394	471	1	0.0	824
b13372dc-7fb2-4c38-8c22-88a2550a50a3	dctM:siaM	95.631	1007	27	13	3741	4736	1	1001	0.0	1600
b13372dc-7fb2-4c38-8c22-88a2550a50a3	dctM:siaM	99.203	251	2	0	1	251	1019	1269	1.34e-129	453
b13372dc-7fb2-4c38-8c22-88a2550a50a3	siaT	99.788	471	1	0	442	912	1	471	0.0	865
6b930694-9d6b-4d4d-a3cb-75625cd24ebd	dctM:siaM	97.953	1026	11	6	1	1019	1023	1	0.0	1770
6b930694-9d6b-4d4d-a3cb-75625cd24ebd	dctM:siaM	97.872	235	3	2	4496	4730	1269	1037	3.81e-115	405
6b930694-9d6b-4d4d-a3cb-75625cd24ebd	siaT	98.093	472	7	2	3838	4309	470	1	0.0	821
bc15d026-58f5-4e84-97d0-51a4afbf176f	igoT	99.340	1363	5	4	1065	2427	1359	1	0.0	2464
70e1b7e5-2252-4e0c-bd77-a5ee81279455	dctM:siaM	99.450	1272	4	3	311	1582	1	1269	0.0	2307
018ca816-fd12-477f-a662-f8eefc0840f2	dctM:siaM	100.000	1269	0	0	144	1412	1269	1	0.0	2344
018ca816-fd12-477f-a662-f8eefc0840f2	G_24769	99.793	964	1	1	4413	5376	969	7	0.0	1768
239b34ba-9b29-44e9-b849-977ec41b2d31	igoT	98.381	1359	14	6	3008	4358	1359	1	0.0	2381
239b34ba-9b29-44e9-b849-977ec41b2d31	siaT	99.788	471	0	1	2253	2722	471	1	0.0	863
1c5648df-aa46-4530-88b9-511b912cfbf7	igoT	98.899	1362	8	7	1704	3061	1359	1	0.0	2425
64708ee8-8e55-419c-ab39-d7ba40120c60	siaT	99.363	471	0	3	2186	2654	470	1	0.0	850
27c710fe-de23-4b6f-b7b7-35a2dec7a9df	igoT	99.926	1360	0	1	1093	2452	1	1359	0.0	2505
f5cb5e19-1169-45ec-a8a9-6e4e902600a6	siaT	99.363	471	0	2	1723	2190	471	1	0.0	850
91037fd8-7dd6-4033-bf4e-e4f8a4dae4fd	G_24769	97.528	971	12	9	1541	2501	1	969	0.0	1650
cd90aafc-403a-434d-9eda-19a784095807	siaT	97.423	388	4	4	3201	3587	471	89	0.0	656
cd90aafc-403a-434d-9eda-19a784095807	siaT	100.000	76	0	0	1	76	76	1	8.99e-36	141
3b6ae343-3047-4095-ac9a-fc7335ab8701	G_24769	99.280	972	3	3	563	1533	1	969	0.0	1753
7a78b8a3-2296-4f59-b1f2-62b29864f76a	G_24769	99.177	972	3	5	3303	4272	969	1	0.0	1746
b4143542-7775-4882-a0d7-4a003bd87a7c	igoT	99.926	1359	1	0	300	1658	1359	1	0.0	2505
955d7a64-749a-4cba-89c3-01934af6aca9	G_24769	99.794	969	1	1	292	1259	969	1	0.0	1777
955d7a64-749a-4cba-89c3-01934af6aca9	siaT	100.000	184	0	0	8	191	184	1	7.29e-96	340
